,std_dt,symbol,issues_suspended_from_trading_reason
6967,19991228,A036190,
6968,19991228,A036200,
6969,20150311,A036200,단기과열 지정
6970,20150312,A036200,
6971,19991228,A036210,
6972,20040512,A036210,사유미상
6973,20040513,A036210,
6974,20090401,A036210,상장폐지 사유발생
6975,20090402,A036210,
6976,20090504,A036210,상장폐지 사유발생
6977,20090515,A036210,
6978,20121220,A036210,"주식의 병합, 분할 등 전자등록 변경, 말소"
6979,20130111,A036210,
6980,20130404,A036210,단기과열 지정
6981,20130405,A036210,
6982,20131227,A036210,투자자 보호
6983,20140102,A036210,"투자자 보호, 파산신청(발행 ELW 포함), 회생절차개시신청(발행 ELW 포함)"
6984,20140103,A036210,"파산신청(발행 ELW 포함), 회생절차개시신청(발행 ELW 포함)"
6985,20140228,A036210,파산신청(발행 ELW 포함)
6986,20140314,A036210,"투자자 보호, 파산신청(발행 ELW 포함)"
6987,20140402,A036210,
6988,19991228,A036260,
6989,20060224,A036260,사유미상
6990,20060321,A036260,
6991,20100319,A036260,"주식의 병합, 분할 등 전자등록 변경, 말소"
6992,20100421,A036260,
6993,20100625,A036260,"주식의 병합, 분할 등 전자등록 변경, 말소"
6994,20100719,A036260,
6995,20130415,A036260,"주식의 병합, 분할 등 전자등록 변경, 말소"
6996,20130430,A036260,
6997,20131108,A036260,파산신청(발행 ELW 포함)
6998,20131112,A036260,
6999,20160902,A036260,투자자 보호
7000,20160928,A036260,
7001,20160929,A036260,불성실공시법인 지정
7002,20160930,A036260,
7003,20170221,A036260,불성실공시법인 지정
7004,20170222,A036260,
7005,20190527,A036260,상장적격성 실질심사 대상
7006,20191014,A036260,상장폐지 사유발생
7007,20200608,A036260,"상장폐지 사유발생, 회생절차개시신청(발행 ELW 포함)"
7008,20200709,A036260,상장폐지 사유발생
7009,19991228,A036270,
7010,20090504,A036270,상장적격성 실질심사 대상
7011,20090508,A036270,"상장적격성 실질심사 대상, 상장폐지 사유발생"
7012,20090511,A036270,상장폐지 사유발생
7013,20090608,A036270,
7014,19991228,A036280,
7015,20041224,A036280,사유미상
7016,20041227,A036280,
7017,20050310,A036280,사유미상
7018,20050331,A036280,
7019,20070518,A036280,사유미상
7020,20070612,A036280,
7021,20090324,A036280,상장폐지 사유발생
7022,20090403,A036280,
7023,19991228,A036360,
7024,20040106,A036360,사유미상
7025,20040107,A036360,
7026,20040323,A036360,사유미상
7027,20040414,A036360,
7028,20060512,A036360,사유미상
7029,20060515,A036360,
7030,20090330,A036360,풍문 또는 보도 관련
7031,20090401,A036360,
7032,19991228,A036420,
7033,20010712,A036420,사유미상
7034,20010716,A036420,
7035,20040311,A036420,사유미상
7036,20040312,A036420,
7037,20070330,A036420,사유미상
7038,20070423,A036420,
7039,20110309,A036420,우회상장여부 및 요건충족확인
7040,20110310,A036420,
7041,20190718,A036420,"주식의 병합, 분할 등 전자등록 변경, 말소"
7042,20190802,A036420,
7043,19991228,A036460,
7044,19991228,A036480,
7045,20150217,A036480,단기과열 지정
7046,20150223,A036480,
7047,20180425,A036480,"주식의 병합, 분할 등 전자등록 변경, 말소"
7048,20180516,A036480,
7049,19991228,A036490,
7050,19991228,A036500,
7051,20040923,A036500,사유미상
7052,20040924,A036500,
7053,20160810,A036500,파산신청(발행 ELW 포함)
7054,20160921,A036500,
7055,20161114,A036500,풍문 또는 보도 관련
7056,20161115,A036500,파산신청(발행 ELW 포함)
7057,20161214,A036500,
7058,20170303,A036500,풍문 또는 보도 관련
7059,20170324,A036500,"상장폐지 사유발생, 투자자 보호"
7060,20170426,A036500,
7061,19991228,A036530,
7062,19991228,A036540,
7063,19991228,A036550,
7064,20110728,A036550,"주식의 병합, 분할 등 전자등록 변경, 말소"
7065,20110822,A036550,
7066,19991228,A036560,
7067,19991228,A036570,
7068,19991228,A036580,
7069,19991228,A036590,
7070,20020418,A036590,사유미상
7071,20020422,A036590,
7072,20050325,A036590,사유미상
7073,20050407,A036590,
7074,19991228,A036600,
7075,20030424,A036600,사유미상
7076,20030428,A036600,
7077,20030904,A036600,사유미상
7078,20030905,A036600,
7079,20041011,A036600,사유미상
7080,20041014,A036600,
7081,20041202,A036600,사유미상
7082,20041223,A036600,
7083,20050318,A036600,사유미상
7084,20050324,A036600,
7085,19991228,A036610,
7086,20031024,A036610,사유미상
7087,20031113,A036610,
7088,20060403,A036610,사유미상
7089,20060406,A036610,
7090,20061130,A036610,사유미상
7091,20061222,A036610,
7092,20090504,A036610,상장적격성 실질심사 대상
7093,20090512,A036610,상장폐지 사유발생
7094,20090608,A036610,
7095,19991228,A036620,
7096,19991228,A036630,
7097,20011129,A036630,사유미상
7098,20011203,A036630,
7099,20030516,A036630,사유미상
7100,20030519,A036630,
7101,20040227,A036630,사유미상
7102,20040325,A036630,
7103,20110422,A036630,"주식의 병합, 분할 등 전자등록 변경, 말소"
7104,20110516,A036630,
7105,20110708,A036630,투자자 보호
7106,20110822,A036630,상장적격성 실질심사 대상
7107,20110919,A036630,
7108,20130207,A036630,단기과열 지정
7109,20130208,A036630,
7110,20151020,A036630,단기과열 지정
7111,20151021,A036630,
7112,20151103,A036630,단기과열 지정
7113,20151104,A036630,
7114,19991228,A036640,
7115,20010802,A036640,사유미상
7116,20010806,A036640,
7117,19991228,A036660,
7118,20011212,A036660,사유미상
7119,20011219,A036660,
7120,20041008,A036660,사유미상
7121,20041013,A036660,
7122,20041116,A036660,사유미상
7123,20041117,A036660,
7124,20050107,A036660,사유미상
7125,20050121,A036660,
7126,20050316,A036660,사유미상
7127,20050322,A036660,
7128,20050518,A036660,사유미상
7129,20050519,A036660,
7130,20050621,A036660,사유미상
7131,20050622,A036660,
7132,20051114,A036660,사유미상
7133,20051115,A036660,
7134,20051206,A036660,사유미상
7135,20051207,A036660,
7136,20060322,A036660,사유미상
7137,20060323,A036660,
7138,20060403,A036660,사유미상
7139,20060406,A036660,
7140,20060511,A036660,사유미상
7141,20060512,A036660,
7142,20090819,A036660,불성실공시법인 지정
7143,20090820,A036660,
7144,20090922,A036660,풍문 또는 보도 관련
7145,20090929,A036660,투자자 보호
7146,20091009,A036660,상장폐지 사유발생
7147,20091111,A036660,
7148,19991228,A036670,
7149,20010906,A036670,사유미상
7150,20010910,A036670,
7151,20050825,A036670,사유미상
7152,20050826,A036670,
7153,19991228,A036690,
7154,19991228,A036710,
7155,20150629,A036710,"주식의 병합, 분할 등 전자등록 변경, 말소"
7156,20150807,A036710,
7157,19991228,A036720,
7158,20021008,A036720,사유미상
7159,20021009,A036720,
7160,20030818,A036720,사유미상
7161,20030820,A036720,
7162,20040106,A036720,사유미상
7163,20040107,A036720,
7164,20040323,A036720,사유미상
7165,20040329,A036720,
7166,19991228,A036760,
7167,20030716,A036760,사유미상
7168,20030718,A036760,
7169,20040325,A036760,사유미상
7170,20040329,A036760,
7171,20040331,A036760,사유미상
7172,20040406,A036760,
7173,20040416,A036760,사유미상
7174,20040421,A036760,
7175,20040426,A036760,사유미상
7176,20040429,A036760,
7177,20040507,A036760,사유미상
7178,20040603,A036760,
7179,20050315,A036760,사유미상
7180,20050329,A036760,
7181,20050408,A036760,사유미상
7182,20050411,A036760,
7183,20050628,A036760,사유미상
7184,20050629,A036760,
7185,20050908,A036760,사유미상
7186,20050912,A036760,
7187,20051101,A036760,사유미상
7188,20051102,A036760,
7189,20051114,A036760,사유미상
7190,20051115,A036760,
7191,20060316,A036760,사유미상
7192,20060330,A036760,
7193,20060403,A036760,사유미상
7194,20060406,A036760,
7195,20060511,A036760,사유미상
7196,20060512,A036760,
7197,20060721,A036760,사유미상
7198,20060816,A036760,
7199,20090324,A036760,풍문 또는 보도 관련
7200,20090401,A036760,
7201,19991228,A036790,
7202,20020530,A036790,사유미상
7203,20020531,A036790,
7204,20040331,A036790,사유미상
7205,20040406,A036790,
7206,20040421,A036790,사유미상
7207,20040426,A036790,
7208,20040723,A036790,사유미상
7209,20040728,A036790,
7210,20040729,A036790,사유미상
7211,20040827,A036790,
7212,20070315,A036790,사유미상
7213,20070319,A036790,
7214,20090330,A036790,풍문 또는 보도 관련
7215,20090403,A036790,
7216,20090504,A036790,"상장폐지 사유발생, 풍문 또는 보도 관련"
7217,20090506,A036790,
7218,19991228,A036800,
7219,20030403,A036800,사유미상
7220,20030407,A036800,
7221,20121008,A036800,투자자 보호
7222,20121029,A036800,상장적격성 실질심사 대상
7223,20121119,A036800,
7224,19991228,A036810,
7225,19991228,A036820,
7226,20040615,A036820,사유미상
7227,20040618,A036820,
7228,20040628,A036820,사유미상
7229,20040701,A036820,
7230,20040705,A036820,사유미상
7231,20040708,A036820,
7232,20040722,A036820,사유미상
7233,20040819,A036820,
7234,20040921,A036820,사유미상
7235,20040930,A036820,
7236,20041004,A036820,사유미상
7237,20041005,A036820,
7238,20041103,A036820,사유미상
7239,20041108,A036820,
7240,20050322,A036820,사유미상
7241,20050412,A036820,
7242,19991228,A036830,
7243,20010524,A036830,사유미상
7244,20010528,A036830,
7245,20040506,A036830,사유미상
7246,20040510,A036830,
7247,20200629,A036830,"주식의 병합, 분할 등 전자등록 변경, 말소"
7248,20200806,A036830,
7249,19991228,A036850,
7250,20011212,A036850,사유미상
7251,20011219,A036850,
7252,20040315,A036850,사유미상
7253,20040316,A036850,
7254,20100629,A036850,"주식의 병합, 분할 등 전자등록 변경, 말소"
7255,20100714,A036850,
7256,19991228,A036880,
7257,20040223,A036880,사유미상
7258,20040323,A036880,
7259,20040601,A036880,사유미상
7260,20040604,A036880,
7261,20040811,A036880,사유미상
7262,20040812,A036880,
7263,20040916,A036880,사유미상
7264,20041011,A036880,
7265,20050316,A036880,사유미상
7266,20050322,A036880,
7267,19991228,A036890,
7268,20020425,A036890,사유미상
7269,20020429,A036890,
7270,19991228,A036900,
7271,20010424,A036900,사유미상
7272,20010514,A036900,
7273,20040903,A036900,사유미상
7274,20050414,A036900,
7275,19991228,A036910,
7276,20010528,A036910,사유미상
7277,20010529,A036910,
7278,20020411,A036910,사유미상
7279,20020417,A036910,
7280,20040504,A036910,사유미상
7281,20040520,A036910,
7282,19991228,A036920,
7283,20021216,A036920,사유미상
7284,20030328,A036920,
7285,20030414,A036920,사유미상
7286,20030416,A036920,
7287,20040816,A036920,사유미상
7288,20040819,A036920,
7289,20041020,A036920,사유미상
7290,20041021,A036920,
7291,20041110,A036920,사유미상
7292,20041115,A036920,
7293,20050117,A036920,사유미상
7294,20050203,A036920,
7295,20120816,A036920,투자자 보호
7296,20120827,A036920,
7297,20121012,A036920,"주식의 병합, 분할 등 전자등록 변경, 말소"
7298,20121102,A036920,
7299,20130321,A036920,풍문 또는 보도 관련
7300,20130325,A036920,상장폐지 사유발생
7301,20130425,A036920,
7302,19991228,A036930,
7303,19991228,A037010,
7304,20040312,A037010,사유미상
7305,20040315,A037010,
7306,20040324,A037010,사유미상
7307,20040329,A037010,
7308,19991228,A037020,
7309,20031212,A037020,사유미상
7310,20040102,A037020,
7311,20050202,A037020,사유미상
7312,20050228,A037020,
7313,20091217,A037020,"주식의 병합, 분할 등 전자등록 변경, 말소"
7314,20100115,A037020,
7315,20100429,A037020,불성실공시법인 지정
7316,20100430,A037020,
7317,20100917,A037020,불성실공시법인 지정
7318,20100920,A037020,
7319,20110324,A037020,상장폐지 사유발생
7320,20110401,A037020,"사업보고서 미제출, 상장폐지 사유발생"
7321,20110414,A037020,
7322,19991228,A037030,
7323,20041126,A037030,사유미상
7324,20041201,A037030,
7325,20041209,A037030,사유미상
7326,20050822,A037030,
7327,19991228,A037060,
7328,20041125,A037060,사유미상
7329,20041221,A037060,
7330,20060512,A037060,사유미상
7331,20060515,A037060,
7332,20060816,A037060,사유미상
7333,20060821,A037060,
7334,20070110,A037060,사유미상
7335,20070111,A037060,
7336,20070212,A037060,사유미상
7337,20070326,A037060,
7338,19991228,A037070,
7339,20050107,A037070,사유미상
7340,20050110,A037070,
7341,19991228,A037110,
7342,20020411,A037110,사유미상
7343,20020417,A037110,
7344,20020418,A037110,사유미상
7345,20020422,A037110,
7346,20050525,A037110,사유미상
7347,20050614,A037110,
7348,20050623,A037110,사유미상
7349,20050628,A037110,
7350,20050721,A037110,사유미상
7351,20050722,A037110,
7352,20060403,A037110,사유미상
7353,20060406,A037110,
7354,20060816,A037110,사유미상
7355,20060821,A037110,
7356,20070521,A037110,사유미상
7357,20070523,A037110,
7358,20090625,A037110,"주식의 병합, 분할 등 전자등록 변경, 말소"
7359,20090714,A037110,
7360,20100324,A037110,상장폐지 사유발생
7361,20100422,A037110,
7362,19991228,A037120,
7363,20021022,A037120,사유미상
7364,20021023,A037120,
7365,20021030,A037120,사유미상
7366,20021031,A037120,
7367,20040211,A037120,사유미상
7368,20040212,A037120,
7369,20040216,A037120,사유미상
7370,20040219,A037120,
7371,20040315,A037120,사유미상
7372,20040318,A037120,
7373,20040402,A037120,사유미상
7374,20040408,A037120,
7375,20040531,A037120,사유미상
7376,20040617,A037120,
7377,20041001,A037120,사유미상
7378,20041012,A037120,
7379,19991228,A037150,
7380,20110225,A037150,"주식의 병합, 분할 등 전자등록 변경, 말소"
7381,20110322,A037150,
7382,19991228,A037200,
7383,20011121,A037200,사유미상
7384,20011122,A037200,
7385,20030604,A037200,사유미상
7386,20030610,A037200,
7387,19991228,A037220,
7388,20040322,A037220,사유미상
7389,20040323,A037220,
7390,20050121,A037220,사유미상
7391,20050124,A037220,
7392,20050314,A037220,사유미상
7393,20050317,A037220,
7394,20050325,A037220,사유미상
7395,20050330,A037220,
7396,19991228,A037230,
7397,20070413,A037230,사유미상
7398,20070427,A037230,
7399,19991228,A037240,
7400,20061130,A037240,사유미상
7401,20061226,A037240,
7402,20091020,A037240,"주식의 병합, 분할 등 전자등록 변경, 말소"
7403,20091116,A037240,
7404,20091230,A037240,불성실공시법인 지정
7405,20100104,A037240,
7406,20120116,A037240,불성실공시법인 지정
7407,20120117,A037240,
7408,20120118,A037240,풍문 또는 보도 관련
7409,20120221,A037240,투자자 보호
7410,20120314,A037240,상장적격성 실질심사 대상
7411,20120404,A037240,상장폐지 사유발생
7412,20120430,A037240,"상장폐지 사유발생, 주식의 병합, 분할 등 전자등록 변경, 말소"
7413,20120522,A037240,
7414,19991228,A037250,
7415,20040331,A037250,사유미상
7416,20040406,A037250,
7417,20040420,A037250,사유미상
7418,20040421,A037250,
7419,20040422,A037250,사유미상
7420,20040429,A037250,
7421,19991228,A037270,
7422,20070330,A037270,사유미상
7423,20070409,A037270,
7424,20150130,A037270,"주식의 병합, 분할 등 전자등록 변경, 말소"
7425,20150217,A037270,
7426,19991228,A037280,
7427,20011126,A037280,사유미상
7428,20011206,A037280,
7429,20030317,A037280,사유미상
7430,20030320,A037280,
7431,19991228,A037320,
7432,20040429,A037320,사유미상
7433,20040503,A037320,
7434,20040504,A037320,사유미상
7435,20040510,A037320,
7436,20041022,A037320,사유미상
7437,20041110,A037320,
7438,20090925,A037320,"주식의 병합, 분할 등 전자등록 변경, 말소"
7439,20091015,A037320,
7440,20110628,A037320,"주식의 병합, 분할 등 전자등록 변경, 말소"
7441,20110715,A037320,
7442,20120229,A037320,"주식의 병합, 분할 등 전자등록 변경, 말소"
7443,20120319,A037320,
7444,19991228,A037330,
7445,20021108,A037330,사유미상
