,std_dt,symbol,issued_sh
997,20110517,A000680,76176408
998,20110531,A000680,76350607
999,20110616,A000680,76535784
1000,20110701,A000680,76584646
1001,20110718,A000680,76610704
1002,20110802,A000680,76628794
1003,20110817,A000680,76678225
1004,20110831,A000680,76693032
1005,20110916,A000680,76693095
1006,20111004,A000680,76708337
1007,20111018,A000680,76708359
1008,20111101,A000680,76708433
1009,20111116,A000680,76708658
1010,20111201,A000680,76708674
1011,20111216,A000680,76715708
1012,20120117,A000680,76715767
1013,20120131,A000680,76730775
1014,20120216,A000680,76872123
1015,20120229,A000680,76974863
1016,20120316,A000680,77099148
1017,20120402,A000680,77143638
1018,20120417,A000680,77205007
1019,20120502,A000680,77205024
1020,20120516,A000680,77205209
1021,20120531,A000680,77205330
1022,20120618,A000680,77206569
1023,20120703,A000680,77206581
1024,20120717,A000680,77206590
1025,20120731,A000680,77206621
1026,20120817,A000680,77206624
1027,20120831,A000680,77206625
1028,20120918,A000680,77351565
1029,20121004,A000680,77351615
1030,20121016,A000680,77352035
1031,20121031,A000680,77352044
1032,20121116,A000680,77352047
1033,20121203,A000680,77352048
1034,20130102,A000680,77352050
1035,20130116,A000680,77352051
1036,20130131,A000680,77388246
1037,20130304,A000680,77388250
1038,20130318,A000680,77388331
1039,20130402,A000680,77388333
1040,20130416,A000680,77388335
1041,20130502,A000680,77388698
1042,20130516,A000680,77391482
1043,20130531,A000680,77391553
1044,20130618,A000680,77391574
1045,20130716,A000680,77391580
1046,20130731,A000680,77391586
1047,20130819,A000680,77391589
1048,20130902,A000680,77446823
1049,20130917,A000680,77471740
1050,20131001,A000680,77477295
1051,20131031,A000680,77479480
1052,20131118,A000680,77479482
1053,20131203,A000680,77479905
1054,20131217,A000680,77480019
1055,20140102,A000680,77480081
1056,20140116,A000680,77491901
1057,20140218,A000680,77494214
1058,20140318,A000680,77494273
1059,20140416,A000680,77580574
1060,20140516,A000680,77580661
1061,20140617,A000680,77580662
1062,20140716,A000680,77586664
1063,20140819,A000680,77590680
1064,20140916,A000680,77593863
1065,20141016,A000680,77636156
1066,20141216,A000680,77636164
1067,20150217,A000680,77636315
1068,20150317,A000680,77804927
1069,20150416,A000680,77808954
1070,20150518,A000680,77828880
1071,20150716,A000680,77965890
1072,20150818,A000680,77965896
1073,20150916,A000680,77965915
1074,20151126,A000680,78798750
1075,20160513,A000680,78803016
1076,19991228,A000700,64518223
1077,20000107,A000700,65030106
1078,20000118,A000700,65143405
1079,20000124,A000700,66389703
1080,20000223,A000700,66521886
1081,20000725,A000700,66755246
1082,20001226,A000700,66988606
1083,20010129,A000700,67385318
1084,20010209,A000700,67455326
1085,20020305,A000700,67992054
1086,20020308,A000700,68085398
1087,20020319,A000700,68412102
1088,20020327,A000700,69672246
1089,20020416,A000700,69928942
1090,20020425,A000700,70395662
1091,20020503,A000700,71445782
1092,20020514,A000700,71679142
1093,20030603,A000700,71714146
1094,20071224,A000700,79612946
1095,20080709,A000700,87349097
1096,20081229,A000700,88368297
1097,20091229,A000700,14283516
1098,20100401,A000700,43790877
1099,20140620,A000700,13020906
1100,20141224,A000700,26041812
1101,19991228,A000720,239077313
1102,20000105,A000720,261715108
1103,20000107,A000720,261719153
1104,20000119,A000720,261727589
1105,20000201,A000720,261730416
1106,20000221,A000720,261732290
1107,20000420,A000720,261732302
1108,20000621,A000720,264878710
1109,20000706,A000720,267436891
1110,20000727,A000720,270634729
1111,20000803,A000720,270745074
1112,20000821,A000720,271384619
1113,20001212,A000720,305384619
1114,20010117,A000720,321044619
1115,20010706,A000720,40889060
1116,20010712,A000720,432387260
1117,20010808,A000720,433387260
1118,20011011,A000720,448087260
1119,20011226,A000720,484211520
1120,20020221,A000720,486860380
1121,20020819,A000720,487971216
1122,20030314,A000720,488034298
1123,20030421,A000720,505554298
1124,20040113,A000720,55862353
1125,20040407,A000720,108992989
1126,20041221,A000720,109059904
1127,20050908,A000720,109227193
1128,20051129,A000720,109331749
1129,20060516,A000720,109411276
1130,20060811,A000720,109414276
1131,20061103,A000720,110613184
1132,20061116,A000720,110635224
1133,20070216,A000720,110641720
1134,20070517,A000720,110656587
1135,20070716,A000720,110725459
1136,20070816,A000720,110805274
1137,20071016,A000720,110825576
1138,20071214,A000720,110852174
1139,20080215,A000720,110882254
1140,20080415,A000720,110907829
1141,20080425,A000720,110962755
1142,20080616,A000720,110973730
1143,20080818,A000720,110989032
1144,20081015,A000720,110998364
1145,20090115,A000720,111001290
1146,20090213,A000720,111009641
1147,20090410,A000720,111056964
1148,20091130,A000720,111355765
1149,19991228,A000760,2800000
1150,19991228,A000790,491236
1151,20020829,A000790,48363230
1152,20040126,A000790,48979794
1153,20040217,A000790,63479794
1154,20040227,A000790,63567977
1155,20040330,A000790,63943226
1156,20040416,A000790,64741212
1157,20040507,A000790,65557831
1158,20040514,A000790,66374450
1159,20040730,A000790,67409807
1160,20040910,A000790,71551235
1161,20040917,A000790,73592700
1162,20040922,A000790,80702148
1163,20041124,A000790,81577128
1164,20041203,A000790,84202069
1165,20041216,A000790,86039528
1166,20041222,A000790,88664470
1167,20041224,A000790,89976940
1168,20050224,A000790,94220098
1169,20050304,A000790,95541523
1170,20050314,A000790,98502264
1171,20050318,A000790,100534359
1172,20050322,A000790,101753616
1173,20050407,A000790,102509457
1174,20050701,A000790,104558189
1175,20050812,A000790,107231985
1176,20050902,A000790,108256351
1177,20050922,A000790,110286634
1178,20051021,A000790,115316221
1179,20051025,A000790,121854682
1180,20051129,A000790,130588307
1181,20051229,A000790,159088307
1182,20060223,A000790,163603156
1183,20060302,A000790,163610890
1184,20060308,A000790,165129001
1185,20060407,A000790,167726271
1186,20060523,A000790,168945528
1187,20060710,A000790,170266748
1188,20060801,A000790,171969582
1189,20060816,A000790,173294009
1190,20060823,A000790,175375251
1191,20060831,A000790,176321270
1192,20060922,A000790,179749788
1193,20061013,A000790,181670388
1194,20061020,A000790,182918778
1195,20061113,A000790,183014808
1196,20061211,A000790,184935408
1197,20061219,A000790,186087768
1198,20070416,A000790,188968668
1199,20070508,A000790,191849568
1200,20070529,A000790,193578108
1201,20070827,A000790,195636078
1202,20070910,A000790,197005789
1203,20070917,A000790,197904012
1204,20070927,A000790,197939529
1205,20071015,A000790,197952423
1206,20071029,A000790,197986988
1207,20071210,A000790,198145139
1208,20071217,A000790,198176800
1209,20071224,A000790,198227317
1210,20080226,A000790,198230658
1211,20080305,A000790,198237420
1212,20080630,A000790,198242113
1213,20090306,A000790,198276095
1214,20090325,A000790,200087423
1215,20090513,A000790,0
1216,19991228,A000800,17979632
1217,20000210,A000800,5474892
1218,20000223,A000800,12545492
1219,20000314,A000800,13225492
1220,20000420,A000800,16045492
1221,20000503,A000800,19554298
1222,20000628,A000800,20094298
1223,20001221,A000800,27878298
1224,20010426,A000800,28998298
1225,20010614,A000800,32542788
1226,20011224,A000800,13017115
1227,20020102,A000800,26343633
1228,20040227,A000800,5268726
1229,20041021,A000800,13754528
1230,20060428,A000800,14362528
1231,20071212,A000800,15798781
1232,20120430,A000800,15803128
1233,20140401,A000800,35803128
1234,20150415,A000800,0
1235,19991228,A000810,36658000
1236,20000215,A000810,46658000
1237,20000621,A000810,49604837
1238,20031119,A000810,48874837
1239,20070611,A000810,47374837
1240,19991228,A000830,155435528
1241,20040423,A000830,155517528
1242,20040721,A000830,155570028
1243,20041025,A000830,155635028
1244,20050117,A000830,155689028
1245,20050427,A000830,156034028
1246,20050718,A000830,156124028
1247,20051019,A000830,156148528
1248,20060118,A000830,156207528
1249,20060619,A000830,156217764
1250,20150915,A000830,0
1251,19991228,A000840,467967
1252,20000630,A000840,0
1253,19991228,A000850,1680000
1254,20060315,A000850,2200000
1255,19991228,A000860,975216
1256,20031114,A000860,1300000
1257,20040503,A000860,6500000
1258,19991228,A000880,70665570
1259,20000424,A000880,74871135
1260,20040323,A000880,74958735
1261,19991228,A000890,2202551
1262,20101118,A000890,2517016
1263,20110923,A000890,3767016
1264,20111026,A000890,4392016
1265,20120105,A000890,43920160
1266,20130524,A000890,44051393
1267,20130611,A000890,44182626
1268,20130626,A000890,44313859
1269,20130628,A000890,44445092
1270,20130701,A000890,47594684
1271,20130705,A000890,47857150
1272,20140206,A000890,49217150
1273,20140509,A000890,74517150
1274,20140609,A000890,74683539
1275,20140616,A000890,77179379
1276,20140626,A000890,77345768
1277,20140701,A000890,79342440
1278,20140707,A000890,80507164
1279,20140731,A000890,82503835
1280,20140805,A000890,82836613
1281,20140806,A000890,76836613
1282,20140818,A000890,77335781
1283,20141015,A000890,80000702
1284,20141110,A000890,80463664
1285,20141114,A000890,81235268
1286,20141219,A000890,82778477
1287,20150302,A000890,83550081
1288,20150730,A000890,84784648
1289,20150805,A000890,84938968
1290,20150827,A000890,88372443
1291,20150914,A000890,89659996
1292,20151013,A000890,91677162
1293,20151104,A000890,92964709
1294,20151105,A000890,93736313
1295,20160122,A000890,95796397
1296,20160817,A000890,95840934
1297,20170125,A000890,96012607
1298,20170314,A000890,96227199
1299,20170321,A000890,96570546
1300,20190513,A000890,109572912
1301,20190516,A000890,110344883
1302,20190531,A000890,113391198
1303,20190605,A000890,114163169
1304,20190716,A000890,114519463
1305,20190724,A000890,115210674
1306,20190809,A000890,118120408
1307,20190816,A000890,118951760
1308,20190830,A000890,119783113
1309,20190906,A000890,122277169
1310,20190924,A000890,123108522
1311,20191011,A000890,123524198
1312,20191108,A000890,126018258
1313,20200114,A000890,126790229
1314,20200123,A000890,127449373
1315,19991228,A000900,11689635
1316,20000117,A000900,80182786
1317,20000412,A000900,0
1318,19991228,A000910,1300000
1319,20000421,A000910,1360448
1320,20040413,A000910,1422290
1321,20080507,A000910,14222900
1322,20110419,A000910,14900345
1323,20120419,A000910,15611619
1324,19991228,A000950,1680000
1325,19991228,A000970,2000000
1326,20000703,A000970,20000000
1327,20011211,A000970,24000000
1328,20020102,A000970,22800500
1329,19991228,A000980,1016883
1330,20030616,A000980,32033879
1331,20031015,A000980,0
1332,19991228,A000990,9786404
1333,20000119,A000990,9929045
1334,20070521,A000990,37162055
1335,20070621,A000990,37162126
1336,20070911,A000990,37166396
1337,20070917,A000990,37178748
1338,20070921,A000990,37179103
1339,20071002,A000990,37184940
1340,20071015,A000990,37186644
1341,20071113,A000990,37196438
1342,20080221,A000990,37196654
1343,20080722,A000990,37196905
1344,20090703,A000990,37702751
1345,20090717,A000990,37741526
1346,20090814,A000990,37742487
1347,20090828,A000990,37746061
1348,20090925,A000990,37746264
1349,20100423,A000990,37747593
1350,20100604,A000990,37865377
1351,20100618,A000990,38073167
1352,20100702,A000990,38441809
1353,20100716,A000990,38557524
1354,20100727,A000990,42165564
1355,20100806,A000990,42169551
1356,20101022,A000990,42259044
1357,20101105,A000990,42295935
1358,20101207,A000990,42316902
1359,20110110,A000990,42317459
1360,20110128,A000990,42325118
1361,20110211,A000990,42328960
1362,20110225,A000990,42422921
1363,20110308,A000990,42548049
1364,20110322,A000990,42587948
1365,20110407,A000990,42685954
1366,20110422,A000990,42764194
1367,20110509,A000990,42765031
1368,20110526,A000990,42775270
1369,20110609,A000990,42775309
1370,20110701,A000990,42779019
1371,20110805,A000990,42779949
1372,20120207,A000990,42784401
1373,20120309,A000990,42810687
1374,20120328,A000990,42915383
1375,20120416,A000990,44181374
1376,20120425,A000990,44367832
1377,20180423,A000990,44398588
1378,19991228,A001000,300000
1379,20010430,A001000,3000000
1380,20080425,A001000,3357142
1381,20100331,A001000,4501767
1382,20111109,A001000,4855508
1383,20160401,A001000,24277540
1384,19991228,A001020,9969467
1385,20000808,A001020,2990840
1386,20001004,A001020,17820840
1387,20020722,A001020,17940040
1388,20021205,A001020,18185501
1389,20030110,A001020,72742004
1390,20030120,A001020,96497585
1391,20030507,A001020,99529805
1392,20030822,A001020,99760160
1393,20040406,A001020,9976016
1394,20090702,A001020,10204516
1395,20110519,A001020,102045160
1396,20121122,A001020,102234536
1397,20130423,A001020,102663275
1398,20130429,A001020,103611235
1399,20130515,A001020,105624961
1400,20130531,A001020,106169892
1401,20130617,A001020,106206092
1402,20130715,A001020,106217196
1403,20130816,A001020,106228300
1404,20140328,A001020,111684568
1405,20140411,A001020,113175365
1406,20140428,A001020,113433896
1407,20140516,A001020,113693373
1408,20140528,A001020,113819973
1409,20140613,A001020,114276178
1410,20140714,A001020,122104949
1411,20140728,A001020,127421492
1412,20140813,A001020,127817248
1413,20140828,A001020,127825260
1414,20140926,A001020,127831670
1415,20141015,A001020,127911798
1416,20141028,A001020,127944328
1417,20141112,A001020,128031016
1418,20141127,A001020,128061016
1419,20141211,A001020,128084648
1420,20141229,A001020,128376154
1421,20150114,A001020,128389116
1422,20150128,A001020,128629016
1423,20150211,A001020,128708823
1424,20150303,A001020,128770040
1425,20150312,A001020,128792315
1426,20150326,A001020,128870911
1427,20150413,A001020,128955079
1428,20150428,A001020,129341856
1429,20150515,A001020,133729976
1430,20150529,A001020,134888596
1431,20150611,A001020,136993945
1432,20150626,A001020,138192415
1433,20150710,A001020,138896355
1434,20150724,A001020,140241063
1435,20150813,A001020,144229474
1436,20150826,A001020,144234382
1437,20150911,A001020,144238766
1438,20150925,A001020,144240374
1439,20151013,A001020,144240406
1440,20151028,A001020,145306837
1441,20151112,A001020,145376988
1442,20151125,A001020,145403753
1443,20151210,A001020,146523328
1444,20151228,A001020,148656430
1445,20160113,A001020,150574184
1446,20160128,A001020,160162357
1447,20160811,A001020,161545758
1448,20160826,A001020,163171513
1449,20160913,A001020,163366895
1450,20161117,A001020,224366895
1451,20161128,A001020,224367056
1452,20170614,A001020,224367057
1453,20170927,A001020,22436706
1454,20171023,A001020,32216657
1455,20171228,A001020,54216657
1456,20180412,A001020,54216966
1457,20190111,A001020,73374054
1458,20190412,A001020,89922517
1459,20200303,A001020,105498840
1460,20200324,A001020,35166280
1461,20201216,A001020,35425885
1462,19991228,A001030,3150000
1463,20000321,A001030,3772000
1464,20000704,A001030,19000000
1465,20020812,A001030,0
1466,19991228,A001040,17595642
1467,20000106,A001040,18389081
1468,20000128,A001040,21881893
1469,20011205,A001040,21890815
1470,20020104,A001040,22024652
1471,20020122,A001040,22149566
1472,20020206,A001040,22336938
1473,20020228,A001040,22399395
1474,20020411,A001040,22403856
1475,20040402,A001040,23972727
1476,20040615,A001040,23982427
1477,20041210,A001040,23994927
1478,20050214,A001040,23997927
1479,20050311,A001040,23999227
1480,20050415,A001040,24000027
1481,20050615,A001040,24026927
1482,20051215,A001040,24054227
1483,20060210,A001040,24056227
1484,20060425,A001040,27916431
