,std_dt,ticker,issues_suspended_from_trading
4980,20020812,A024080,정지
4981,20020814,A024080,
4982,20020829,A024080,정지
4983,20020925,A024080,
4984,19991228,A024090,
4985,20000420,A024090,정지
4986,20000424,A024090,
4987,19991228,A024100,
4988,20110920,A024100,정지
4989,20111005,A024100,
4990,19991228,A024110,
4991,19991228,A024120,
4992,19991228,A024660,
4993,20101229,A024660,정지
4994,20110201,A024660,
4995,20180628,A024660,정지
4996,20180716,A024660,
4997,19991228,A024720,
4998,20120927,A024720,정지
4999,20121019,A024720,
5000,19991228,A024740,
5001,20021107,A024740,정지
5002,20021111,A024740,
5003,19991228,A024800,
5004,20050428,A024800,정지
5005,20050516,A024800,
5006,20140728,A024800,정지
5007,20140729,A024800,
5008,19991228,A024810,
5009,20030715,A024810,정지
5010,20030716,A024810,
5011,20090626,A024810,정지
5012,20090722,A024810,
5013,20151027,A024810,정지
5014,20160609,A024810,
5015,19991228,A024820,
5016,19991228,A024830,
5017,20140722,A024830,정지
5018,20140723,A024830,
5019,20140806,A024830,정지
5020,20140807,A024830,
5021,20190725,A024830,정지
5022,19991228,A024840,
5023,20090401,A024840,정지
5024,20090402,A024840,
5025,20090828,A024840,정지
5026,20090925,A024840,
5027,20100316,A024840,정지
5028,20100329,A024840,
5029,20100503,A024840,정지
5030,20100607,A024840,
5031,20101014,A024840,정지
5032,20101105,A024840,
5033,20151002,A024840,정지
5034,20151005,A024840,
5035,20161222,A024840,정지
5036,20170111,A024840,
5037,19991228,A024850,
5038,20130221,A024850,정지
5039,20131016,A024850,
5040,19991228,A024860,
5041,19991228,A024870,
5042,20090330,A024870,정지
5043,20090403,A024870,
5044,20090925,A024870,정지
5045,20090928,A024870,
5046,20100323,A024870,정지
5047,20100422,A024870,
5048,19991228,A024880,
5049,19991228,A024890,
5050,19991228,A024900,
5051,20141006,A024900,정지
5052,20141023,A024900,
5053,19991228,A024910,
5054,19991228,A024930,
5055,19991228,A024940,
5056,20031027,A024940,정지
5057,20031028,A024940,
5058,20110427,A024940,정지
5059,20110517,A024940,
5060,19991228,A024950,
5061,20070208,A024950,정지
5062,20070323,A024950,
5063,19991228,A024960,
5064,20000525,A024960,정지
5065,20000526,A024960,
5066,20000803,A024960,정지
5067,20010212,A024960,
5068,19991228,A025000,
5069,20060830,A025000,정지
5070,20060929,A025000,
5071,19991228,A025080,
5072,20000629,A025080,정지
5073,20010402,A025080,
5074,20010702,A025080,정지
5075,20010705,A025080,
5076,20010709,A025080,정지
5077,20010711,A025080,
5078,19991228,A025090,
5079,19991228,A025150,
5080,20000201,A025150,정지
5081,20000607,A025150,
5082,19991228,A025220,
5083,19991228,A025270,
5084,20150507,A025270,정지
5085,20150522,A025270,
5086,20160728,A025270,정지
5087,20160818,A025270,
5088,19991228,A025320,
5089,20190905,A025320,정지
5090,20190930,A025320,
5091,19991228,A025340,
5092,20031017,A025340,정지
5093,20031107,A025340,
5094,20060403,A025340,정지
5095,20060406,A025340,
5096,20060427,A025340,정지
5097,20060516,A025340,
5098,20060810,A025340,정지
5099,20060825,A025340,
5100,20060913,A025340,정지
5101,20060914,A025340,
5102,20100429,A025340,정지
5103,20100514,A025340,
5104,20111011,A025340,정지
5105,20111219,A025340,
5106,19991228,A025440,
5107,20131023,A025440,정지
5108,20131115,A025440,
5109,19991228,A025450,
5110,20020930,A025450,정지
5111,20021004,A025450,
5112,20040824,A025450,정지
5113,20040923,A025450,
5114,19991228,A025460,
5115,20030716,A025460,정지
5116,20030721,A025460,
5117,20050729,A025460,정지
5118,20050825,A025460,
5119,20051124,A025460,정지
5120,20051125,A025460,
5121,20061214,A025460,정지
5122,20061215,A025460,
5123,20090325,A025460,정지
5124,20090401,A025460,
5125,19991228,A025530,
5126,20100429,A025530,정지
5127,20100531,A025530,
5128,19991228,A025540,
5129,19991228,A025550,
5130,20021018,A025550,정지
5131,20021021,A025550,
5132,20150216,A025550,정지
5133,20150217,A025550,
5134,19991228,A025560,
5135,20200612,A025560,정지
5136,20200702,A025560,
5137,19991228,A025610,
5138,20050823,A025610,정지
5139,20050824,A025610,
5140,20120508,A025610,정지
5141,20120716,A025610,
5142,19991228,A025620,
5143,20011224,A025620,정지
5144,20020115,A025620,
5145,20050401,A025620,정지
5146,20050404,A025620,
5147,20060201,A025620,정지
5148,20060306,A025620,
5149,20060426,A025620,정지
5150,20060427,A025620,
5151,20131119,A025620,정지
5152,20131120,A025620,
5153,20131205,A025620,정지
5154,20131227,A025620,
5155,20140327,A025620,정지
5156,20140328,A025620,
5157,20140404,A025620,정지
5158,20140428,A025620,
5159,20141209,A025620,정지
5160,20141229,A025620,
5161,20150724,A025620,정지
5162,20150831,A025620,
5163,20160502,A025620,정지
5164,20160523,A025620,
5165,20171124,A025620,정지
5166,20171219,A025620,
5167,19991228,A025690,
5168,20021226,A025690,정지
5169,20030103,A025690,
5170,20031015,A025690,정지
5171,20031103,A025690,
5172,20041109,A025690,정지
5173,20041110,A025690,
5174,20041129,A025690,정지
5175,20041130,A025690,
5176,20050112,A025690,정지
5177,20050117,A025690,
5178,20050216,A025690,정지
5179,20050303,A025690,
5180,19991228,A025750,
5181,19991228,A025770,
5182,20140304,A025770,정지
5183,20140305,A025770,
5184,19991228,A025820,
5185,20070420,A025820,정지
5186,20070430,A025820,
5187,19991228,A025830,
5188,20030425,A025830,정지
5189,20030513,A025830,
5190,20040112,A025830,정지
5191,20040113,A025830,
5192,20040323,A025830,정지
5193,20040331,A025830,
5194,20050303,A025830,정지
5195,20070416,A025830,
5196,19991228,A025840,
5197,20010102,A025840,정지
5198,20010103,A025840,
5199,20010412,A025840,정지
5200,20010509,A025840,
5201,20011221,A025840,정지
5202,20020102,A025840,
5203,19991228,A025850,
5204,20060830,A025850,정지
5205,20060929,A025850,
5206,20160225,A025850,정지
5207,20160315,A025850,
5208,19991228,A025860,
5209,20000427,A025860,정지
5210,20000502,A025860,
5211,20020912,A025860,정지
5212,20021007,A025860,
5213,20121030,A025860,정지
5214,20121106,A025860,
5215,19991228,A025870,
5216,19991228,A025880,
5217,20110413,A025880,정지
5218,20110518,A025880,
5219,19991228,A025890,
5220,20011024,A025890,정지
5221,20011112,A025890,
5222,20060418,A025890,정지
5223,20060502,A025890,
5224,19991228,A025900,
5225,20130927,A025900,정지
5226,20131106,A025900,
5227,20140520,A025900,정지
5228,20140521,A025900,
5229,19991228,A025910,
5230,19991228,A025920,
5231,20130329,A025920,정지
5232,20130701,A025920,
5233,19991228,A025930,
5234,20070313,A025930,정지
5235,20070416,A025930,
5236,19991228,A025940,
5237,19991228,A025950,
5238,20031121,A025950,정지
5239,20031126,A025950,
5240,19991228,A025960,
5241,19991228,A025970,
5242,20100624,A025970,정지
5243,20100730,A025970,
5244,20111128,A025970,정지
5245,20111220,A025970,
5246,19991228,A025980,
5247,20010726,A025980,정지
5248,20010817,A025980,
5249,20130619,A025980,정지
5250,20130620,A025980,
5251,20180430,A025980,정지
5252,20180517,A025980,
5253,19991228,A026040,
5254,20011122,A026040,정지
5255,20011126,A026040,
5256,19991228,A026150,
5257,20170721,A026150,정지
5258,20170724,A026150,
5259,19991228,A026180,
5260,20041230,A026180,정지
5261,20050105,A026180,
5262,20061222,A026180,정지
5263,20070116,A026180,
5264,20190627,A026180,정지
5265,20190717,A026180,
5266,19991228,A026220,
5267,20040416,A026220,정지
5268,20040421,A026220,
5269,20090831,A026220,정지
5270,20090901,A026220,
5271,20101224,A026220,정지
5272,20110117,A026220,
5273,20110817,A026220,정지
5274,20111118,A026220,
5275,19991228,A026230,
5276,20090324,A026230,정지
5277,20090325,A026230,
5278,19991228,A026240,
5279,20000201,A026240,정지
5280,20000728,A026240,
5281,19991228,A026250,
5282,20110225,A026250,정지
5283,20110323,A026250,
5284,20121217,A026250,정지
5285,20130121,A026250,
5286,20130228,A026250,정지
5287,20130304,A026250,
5288,20130318,A026250,정지
5289,20130403,A026250,
5290,19991228,A026260,
5291,20010809,A026260,정지
5292,20010829,A026260,
5293,20020402,A026260,정지
5294,20020408,A026260,
5295,20030203,A026260,정지
5296,20030224,A026260,
5297,20040325,A026260,정지
5298,20040416,A026260,
5299,20060810,A026260,정지
5300,20060811,A026260,
5301,20070608,A026260,정지
5302,20070611,A026260,
5303,20090402,A026260,정지
5304,20090403,A026260,
5305,20090504,A026260,정지
5306,20100106,A026260,
5307,20100617,A026260,정지
5308,20100708,A026260,
5309,20100917,A026260,정지
5310,20100920,A026260,
5311,20110323,A026260,정지
5312,20110419,A026260,
5313,20120323,A026260,정지
5314,20120326,A026260,
5315,20130620,A026260,정지
5316,20130718,A026260,
5317,20131021,A026260,정지
5318,20131022,A026260,
5319,20140709,A026260,정지
5320,20140710,A026260,
5321,20141111,A026260,정지
5322,20141112,A026260,
5323,20160525,A026260,정지
5324,20160526,A026260,
5325,20161118,A026260,정지
5326,20161121,A026260,
5327,20170329,A026260,정지
5328,20170330,A026260,
5329,20180329,A026260,정지
5330,20180928,A026260,
5331,19991228,A026540,
5332,20030904,A026540,정지
5333,20030908,A026540,
5334,20040330,A026540,정지
5335,20040331,A026540,
5336,20110318,A026540,정지
5337,20110420,A026540,
5338,20110421,A026540,정지
5339,20111006,A026540,
5340,19991228,A026870,
5341,20121024,A026870,정지
5342,20121106,A026870,
5343,19991228,A026890,
5344,20020614,A026890,정지
5345,20020617,A026890,
5346,19991228,A026900,
5347,19991228,A026910,
5348,20040428,A026910,정지
5349,20040503,A026910,
5350,20150311,A026910,정지
5351,20150312,A026910,
5352,19991228,A026920,
5353,19991228,A026930,
5354,19991228,A026940,
5355,20070419,A026940,정지
5356,20070507,A026940,
5357,19991228,A026950,
5358,19991228,A026960,
5359,20030626,A026960,정지
5360,20030630,A026960,
5361,19991228,A027040,
5362,20020329,A027040,정지
5363,20020401,A027040,
5364,20020430,A027040,정지
5365,20020520,A027040,
5366,20020522,A027040,정지
5367,20020627,A027040,
5368,20021223,A027040,정지
5369,20021224,A027040,
5370,20030311,A027040,정지
5371,20030328,A027040,
5372,20030818,A027040,정지
5373,20030821,A027040,
5374,19991228,A027050,
5375,19991228,A027350,
5376,20040727,A027350,정지
5377,20040730,A027350,
5378,19991228,A027360,
5379,19991228,A027390,
5380,20150716,A027390,정지
5381,20150717,A027390,
5382,20200228,A027390,정지
5383,20200416,A027390,
5384,19991228,A027410,
5385,20171030,A027410,정지
5386,20171208,A027410,
5387,19991228,A027440,
5388,20030618,A027440,정지
5389,20030619,A027440,
5390,20030814,A027440,정지
5391,20030819,A027440,
5392,20031113,A027440,정지
5393,20031208,A027440,
5394,20040319,A027440,정지
5395,20040322,A027440,
5396,20040324,A027440,정지
5397,20040402,A027440,
5398,19991228,A027450,
5399,19991228,A027460,
5400,20011029,A027460,정지
5401,20011112,A027460,
5402,19991228,A027560,
5403,20011029,A027560,정지
5404,20011101,A027560,
5405,20020408,A027560,정지
5406,20020411,A027560,
5407,19991228,A027580,
5408,19991228,A027610,
5409,20000201,A027610,정지
5410,20000607,A027610,
5411,19991228,A027710,
5412,19991228,A027740,
5413,20060522,A027740,정지
5414,20060601,A027740,
5415,20110517,A027740,정지
5416,20110607,A027740,
5417,20151105,A027740,정지
5418,20151106,A027740,
5419,20151113,A027740,정지
5420,20151116,A027740,
5421,19991228,A027830,
5422,20140801,A027830,정지
5423,20140804,A027830,
5424,20150410,A027830,정지
5425,20150413,A027830,
5426,19991228,A027840,
5427,20100629,A027840,정지
5428,20100714,A027840,
5429,19991228,A027890,
5430,20010516,A027890,정지
5431,20010517,A027890,
5432,20030321,A027890,정지
5433,20030327,A027890,
5434,19991228,A027970,
5435,20060424,A027970,정지
5436,20060504,A027970,
5437,20150112,A027970,정지
5438,20150129,A027970,
5439,20160323,A027970,정지
5440,20160324,A027970,
5441,19991228,A028040,
5442,20051013,A028040,정지
5443,20051014,A028040,
5444,20091126,A028040,정지
5445,20091221,A028040,
5446,20150212,A028040,정지
5447,20150213,A028040,
5448,20151126,A028040,정지
5449,20151215,A028040,
5450,20161111,A028040,정지
5451,20161114,A028040,
5452,20200130,A028040,정지
5453,19991228,A028050,
5454,20160302,A028050,정지
5455,20160316,A028050,
5456,19991228,A028080,
5457,20090929,A028080,정지
5458,20091030,A028080,
5459,19991228,A028090,
5460,20090623,A028090,정지
5461,20090624,A028090,
5462,20090904,A028090,정지
5463,20090922,A028090,
5464,20130322,A028090,정지
5465,20130423,A028090,
5466,19991228,A028100,
5467,19991228,A028150,
5468,19991228,A028260,
5469,19991228,A028300,
5470,20000201,A028300,정지
5471,20010402,A028300,
5472,20020319,A028300,정지
5473,20020402,A028300,
5474,20030218,A028300,정지
5475,20030331,A028300,
5476,20030909,A028300,정지
5477,20031028,A028300,
5478,20031120,A028300,정지
5479,20031121,A028300,
5480,20040426,A028300,정지
5481,20040429,A028300,
5482,20040816,A028300,정지
5483,20040819,A028300,
5484,20040826,A028300,정지
5485,20040830,A028300,
5486,20050309,A028300,정지
5487,20050318,A028300,
5488,20050329,A028300,정지
5489,20050407,A028300,
5490,20050512,A028300,정지
5491,20050601,A028300,
5492,20091001,A028300,정지
5493,20091005,A028300,
5494,20091217,A028300,정지
5495,20091223,A028300,
5496,20101210,A028300,정지
5497,20110105,A028300,
5498,20191023,A028300,정지
5499,20191024,A028300,
5500,19991228,A028670,
5501,20130607,A028670,정지
5502,20130618,A028670,
5503,20130802,A028670,정지
5504,20130805,A028670,
5505,20131127,A028670,정지
5506,20140124,A028670,
5507,20150617,A028670,정지
5508,20150727,A028670,
5509,19991228,A029460,
5510,20171030,A029460,정지
5511,20171205,A029460,
5512,19991228,A029470,
5513,19991228,A029480,
5514,20040603,A029480,정지
5515,20040604,A029480,
5516,20121218,A029480,정지
5517,20130111,A029480,
5518,20191209,A029480,정지
5519,20191224,A029480,
5520,19991228,A029530,
5521,19991228,A029780,
5522,19991228,A029890,
5523,19991228,A029960,
5524,20060427,A029960,정지
5525,20060508,A029960,
5526,19991228,A030000,
5527,20100422,A030000,정지
5528,20100510,A030000,
5529,19991228,A030030,
5530,20061026,A030030,정지
5531,20061027,A030030,
5532,20101109,A030030,정지
5533,20101216,A030030,
5534,20110216,A030030,정지
5535,20110404,A030030,
5536,19991228,A030190,
5537,20010409,A030190,정지
5538,20010427,A030190,
5539,20101028,A030190,정지
5540,20101126,A030190,
5541,20120426,A030190,정지
5542,20120514,A030190,
5543,20130424,A030190,정지
5544,20130510,A030190,
5545,19991228,A030200,
5546,19991228,A030210,
5547,20150403,A030210,정지
5548,20150406,A030210,
5549,19991228,A030270,
5550,20150126,A030270,정지
5551,20150127,A030270,
5552,20150925,A030270,정지
5553,20151021,A030270,
5554,20171215,A030270,정지
5555,20171218,A030270,
5556,20180117,A030270,정지
5557,20180118,A030270,
5558,20180201,A030270,정지
5559,20180205,A030270,
5560,20181227,A030270,정지
5561,20190111,A030270,
5562,20190215,A030270,정지
5563,20200512,A030270,
5564,19991228,A030350,
5565,20010327,A030350,정지
5566,20010406,A030350,
5567,20010516,A030350,정지
5568,20010521,A030350,
5569,20010622,A030350,정지
5570,20010626,A030350,
5571,20011220,A030350,정지
5572,20020109,A030350,
5573,20030916,A030350,정지
5574,20030917,A030350,
5575,20040326,A030350,정지
5576,20040416,A030350,
5577,20050928,A030350,정지
5578,20051021,A030350,
5579,20090708,A030350,정지
5580,20090730,A030350,
5581,19991228,A030390,
5582,20090324,A030390,정지
5583,20090330,A030390,
5584,20100326,A030390,정지
5585,20100428,A030390,
5586,19991228,A030420,
5587,20031020,A030420,정지
5588,20031021,A030420,
5589,20041202,A030420,정지
5590,20041220,A030420,
5591,20100420,A030420,정지
5592,20100421,A030420,
5593,20100430,A030420,정지
5594,20100607,A030420,
5595,20110317,A030420,정지
5596,20110427,A030420,
5597,19991228,A030520,
5598,20030311,A030520,정지
5599,20030312,A030520,
5600,20041118,A030520,정지
5601,20041209,A030520,
5602,20051209,A030520,정지
5603,20051223,A030520,
5604,20061114,A030520,정지
5605,20061205,A030520,
5606,20100312,A030520,정지
5607,20100422,A030520,
5608,20111208,A030520,정지
5609,20111223,A030520,
5610,19991228,A030530,
5611,20040621,A030530,정지
5612,20040622,A030530,
5613,20160330,A030530,정지
5614,20160502,A030530,
5615,19991228,A030610,
5616,19991228,A030700,
5617,20010427,A030700,정지
5618,20010521,A030700,
5619,19991228,A030710,
5620,20001211,A030710,정지
5621,20001213,A030710,
5622,20010326,A030710,정지
5623,20010706,A030710,
5624,19991228,A030720,
5625,20090806,A030720,정지
5626,20090807,A030720,
5627,20150710,A030720,정지
5628,20150713,A030720,
5629,19991228,A030790,
5630,20060427,A030790,정지
5631,20060504,A030790,
5632,20120417,A030790,정지
5633,20120418,A030790,
5634,20131001,A030790,정지
5635,20131018,A030790,
5636,20140129,A030790,정지
5637,20140603,A030790,
5638,20140724,A030790,정지
5639,20140725,A030790,
5640,20170823,A030790,정지
5641,20170824,A030790,
5642,20200212,A030790,정지
5643,20200302,A030790,
5644,19991228,A030960,
5645,20111228,A030960,정지
5646,20120119,A030960,
5647,20150223,A030960,정지
5648,20150224,A030960,
5649,20150305,A030960,정지
5650,20150306,A030960,
5651,19991228,A030970,
5652,20000201,A030970,정지
5653,20010402,A030970,
5654,20021106,A030970,정지
5655,20021108,A030970,
5656,20021119,A030970,정지
5657,20021129,A030970,
5658,19991228,A031090,
5659,19991228,A031150,
5660,20030602,A031150,정지
