,std_dt,ticker,kospi200
0,20000104,A000010,Y
1,20040331,A000010,N
2,20000104,A000020,Y
3,20040611,A000020,N
4,20070615,A000020,Y
5,20110610,A000020,N
6,20000104,A000030,Y
7,20001219,A000030,N
8,20141119,A000030,N
9,20141120,A000030,Y
10,20000104,A000040,N
11,20000104,A000050,N
12,20040611,A000050,Y
13,20050610,A000050,N
14,20080613,A000050,Y
15,20130614,A000050,N
16,20150612,A000050,Y
17,20180615,A000050,N
18,20000104,A000060,N
19,20000104,A000070,Y
20,20000104,A000080,N
21,20091019,A000080,N
22,20110610,A000080,Y
23,20000104,A000100,Y
24,20000104,A000110,N
25,20000104,A000120,N
26,20090612,A000120,Y
27,20000104,A000140,Y
28,20170609,A000140,N
29,20000104,A000150,Y
30,20000104,A000180,Y
31,20000609,A000180,N
32,20020617,A000180,Y
33,20040611,A000180,N
34,20000104,A000200,N
35,20000104,A000210,Y
36,20000104,A000220,N
37,20000104,A000230,N
38,20060609,A000230,Y
39,20110610,A000230,N
40,20150612,A000230,Y
41,20170609,A000230,N
42,20000104,A000240,Y
43,20001004,A000250,N
44,20000104,A000270,N
45,20000609,A000270,Y
46,20000104,A000280,Y
47,20001102,A000280,N
48,20000104,A000300,N
49,20000104,A000310,N
50,20000104,A000320,N
51,20010615,A000320,Y
52,20070615,A000320,N
53,20000104,A000360,Y
54,20000609,A000360,N
55,20000104,A000370,N
56,20000104,A000380,N
57,20000104,A000390,Y
58,20000609,A000390,N
59,20010615,A000390,Y
60,20060609,A000390,N
61,20000104,A000400,N
62,20000104,A000420,Y
63,20000609,A000420,N
64,20000104,A000430,N
65,20040611,A000430,Y
66,20080613,A000430,N
67,20120615,A000430,Y
68,20150612,A000430,N
69,20000104,A000440,N
70,20000104,A000470,N
71,20000104,A000480,N
72,20011029,A000480,Y
73,20060609,A000480,N
74,20070615,A000480,Y
75,20130614,A000480,N
76,20140627,A000480,Y
77,20160610,A000480,N
78,20000104,A000490,N
79,20000104,A000500,N
80,20000104,A000520,N
81,20000104,A000540,N
82,20000104,A000590,N
83,20000104,A000610,N
84,20000104,A000640,Y
85,20201211,A000640,N
86,20000104,A000650,N
87,20000104,A000660,Y
88,20000104,A000670,N
89,20040611,A000670,Y
90,20000104,A000680,N
91,20000104,A000700,Y
92,20140912,A000700,N
93,20000104,A000720,Y
94,20010402,A000720,N
95,20020617,A000720,Y
96,20000104,A000760,Y
97,20030613,A000760,N
98,20000104,A000810,N
99,20000609,A000810,Y
100,20000104,A000830,Y
101,20150901,A000830,N
102,20000104,A000840,N
103,20000104,A000850,N
104,20000104,A000860,N
105,20000104,A000880,Y
106,20000104,A000890,N
107,20000104,A000900,Y
108,20000104,A000910,N
109,20000104,A000950,N
110,20030613,A000950,Y
111,20040102,A000950,N
112,20000104,A000970,N
113,20020617,A000970,Y
114,20040611,A000970,N
115,20000104,A000990,Y
116,20150612,A000990,N
117,20160610,A000990,Y
118,20000104,A001000,N
119,20000104,A001020,Y
120,20000609,A001020,N
121,20030613,A001020,Y
122,20040611,A001020,N
123,20000104,A001030,N
124,20000104,A001040,Y
125,20000104,A001060,Y
126,20110610,A001060,N
127,20160610,A001060,Y
128,20000104,A001070,N
129,20000104,A001080,N
130,20000104,A001120,N
131,20030401,A001120,Y
132,20000104,A001130,N
133,20040611,A001130,Y
134,20130614,A001130,N
135,20000104,A001140,N
136,20000104,A001150,Y
137,20000609,A001150,N
138,20000104,A001190,N
139,20000104,A001200,Y
140,20000609,A001200,N
141,20000104,A001210,N
142,20000609,A001210,Y
143,20120615,A001210,N
144,20000104,A001230,Y
145,20030423,A001230,N
146,20040611,A001230,Y
147,20000104,A001250,N
148,20000104,A001260,N
149,20000104,A001270,N
150,20000104,A001280,N
151,20000104,A001290,N
152,20000104,A001300,Y
153,20140627,A001300,N
154,20000104,A001340,N
155,20000104,A001350,N
156,20000104,A001360,N
157,20000104,A001370,N
158,20030613,A001370,Y
159,20090612,A001370,N
160,20000104,A001380,N
161,20000104,A001390,N
162,20000104,A001400,N
163,20000104,A001420,N
164,20000104,A001430,N
165,20040611,A001430,Y
166,20201211,A001430,N
167,20000104,A001440,Y
168,20150414,A001440,N
169,20000104,A001450,N
170,20161017,A001450,Y
171,20000104,A001460,N
172,20000104,A001470,N
173,20000104,A001500,N
174,20000104,A001510,Y
175,20030613,A001510,N
176,20040331,A001510,Y
177,20040611,A001510,N
178,20000104,A001520,Y
179,20030613,A001520,N
180,20050610,A001520,Y
181,20131002,A001520,N
182,20160610,A001520,Y
183,20200612,A001520,N
184,20000104,A001530,N
185,20000615,A001540,N
186,20000104,A001550,N
187,20051209,A001560,N
188,20000104,A001570,N
189,20010615,A001570,Y
190,20030613,A001570,N
191,20000104,A001580,N
192,20000104,A001600,N
193,20000104,A001620,N
194,20010615,A001620,Y
195,20020617,A001620,N
196,20030423,A001620,Y
197,20030613,A001620,N
198,20000104,A001630,Y
199,20030613,A001630,N
200,20050610,A001630,Y
201,20140613,A001630,N
202,20000104,A001670,N
203,20000104,A001680,Y
204,20000104,A001690,N
205,20010416,A001690,Y
206,20011227,A001690,N
207,20000104,A001720,Y
208,20000609,A001720,N
209,20000104,A001740,N
210,20000609,A001740,Y
211,20030401,A001740,N
212,20060609,A001740,Y
213,20000104,A001750,N
214,20000104,A001770,N
215,20000104,A001780,N
216,20070607,A001780,N
217,20161228,A001780,Y
218,20170915,A001780,N
219,20000104,A001790,Y
220,20030613,A001790,N
221,20090612,A001790,Y
222,20110610,A001790,N
223,20000104,A001800,Y
224,20000104,A001810,N
225,20000104,A001820,N
226,20020325,A001820,Y
227,20020617,A001820,N
228,20000104,A001830,Y
229,20070427,A001830,N
230,20000104,A001840,N
231,20000104,A001880,N
232,20000104,A001920,N
233,20000104,A001940,Y
234,20110610,A001940,N
235,20000104,A001950,N
236,20000104,A001980,N
237,20001102,A001980,Y
238,20020617,A001980,N
239,20000104,A002000,Y
240,20050401,A002000,N
241,20060609,A002000,Y
242,20090612,A002000,N
243,20000104,A002020,Y
244,20150313,A002020,N
245,20000104,A002030,Y
246,20120615,A002030,N
247,20000104,A002050,N
248,20000104,A002070,N
249,20000104,A002080,N
250,20000104,A002100,N
251,20000104,A002130,N
252,20000104,A002140,N
253,20100812,A002150,N
254,20000104,A002170,Y
255,20000609,A002170,N
256,20000104,A002180,N
257,20000104,A002200,Y
258,20030613,A002200,N
259,20000104,A002210,N
260,20000104,A002220,N
261,20000104,A002230,N
262,20000104,A002240,N
263,20030613,A002240,Y
264,20200911,A002240,N
265,20000104,A002250,N
266,20010928,A002250,Y
267,20030613,A002250,N
268,20000104,A002270,N
269,20020617,A002270,Y
270,20201211,A002270,N
271,20000104,A002290,N
272,20000104,A002300,Y
273,20110610,A002300,N
274,20000104,A002310,Y
275,20010615,A002310,N
276,20000104,A002320,N
277,20000104,A002350,N
278,20000830,A002350,Y
279,20000104,A002360,N
280,20000104,A002380,Y
281,20000104,A002390,N
282,20040611,A002390,Y
283,20070615,A002390,N
284,20090612,A002390,Y
285,20110610,A002390,N
286,20000104,A002410,N
287,20000104,A002420,N
288,20000104,A002450,N
289,20000104,A002460,N
290,20000104,A002530,N
291,20000104,A002540,N
292,20031014,A002540,Y
293,20040611,A002540,N
294,20000104,A002550,N
295,20000104,A002600,N
296,20000104,A002610,Y
297,20030227,A002610,N
298,20000104,A002620,N
299,20160610,A002620,Y
300,20170915,A002620,N
301,20000104,A002630,N
302,20060609,A002630,Y
303,20080613,A002630,N
304,20000104,A002670,N
305,20000104,A002680,N
306,20150924,A002690,N
307,20000104,A002700,N
308,20000104,A002710,N
309,20000104,A002720,N
310,20000104,A002740,Y
311,20010416,A002740,N
312,20000104,A002760,N
313,20000104,A002780,N
314,20000104,A002790,Y
315,20170228,A002800,N
316,20000104,A002810,N
317,20000104,A002820,N
318,20000104,A002840,N
319,20000104,A002850,N
320,20000104,A002860,N
321,20021216,A002860,Y
322,20051212,A002860,N
323,20000104,A002870,N
324,20000104,A002880,N
325,20000104,A002900,N
326,20011227,A002900,Y
327,20020617,A002900,N
328,20000104,A002920,N
329,20000104,A002930,N
330,20000104,A002940,N
331,20000104,A002950,N
332,20010305,A002950,Y
333,20020617,A002950,N
334,20000104,A002960,Y
335,20000609,A002960,N
336,20110610,A002960,Y
337,20200612,A002960,N
338,20000104,A002990,Y
339,20100611,A002990,N
340,20000104,A003000,Y
341,20000104,A003010,N
342,20000104,A003020,N
343,20000104,A003030,Y
344,20181214,A003030,N
345,20000104,A003040,N
346,20000104,A003050,Y
347,20040611,A003050,N
348,20000104,A003060,N
349,20000104,A003070,N
350,20010402,A003070,Y
351,20020617,A003070,N
352,20000104,A003080,N
353,20000104,A003090,Y
354,20030613,A003090,N
355,20201211,A003090,Y
356,20000104,A003100,N
357,20000104,A003110,N
358,20000104,A003120,N
359,20020617,A003120,Y
360,20040611,A003120,N
361,20070615,A003120,Y
362,20130103,A003120,N
363,20000104,A003160,Y
364,20060609,A003160,N
365,20000104,A003190,N
366,20100611,A003190,Y
367,20130403,A003190,N
368,20000104,A003200,N
369,20040611,A003200,Y
370,20060609,A003200,N
371,20150629,A003200,Y
372,20170609,A003200,N
373,20000104,A003220,N
374,20000104,A003230,N
375,20060609,A003230,Y
376,20080613,A003230,N
377,20201211,A003230,Y
378,20000104,A003240,N
379,20040611,A003240,Y
380,20000104,A003280,N
381,20000104,A003300,Y
382,20190614,A003300,N
383,20000104,A003310,N
384,20000104,A003320,N
385,20000104,A003330,N
386,20000104,A003350,N
387,20000104,A003380,N
388,20170630,A003380,N
389,20000104,A003410,Y
390,20010402,A003410,N
391,20020617,A003410,Y
392,20000104,A003430,N
393,20000104,A003450,Y
394,20161017,A003450,N
395,20000104,A003460,N
396,20000104,A003470,N
397,20000104,A003480,Y
398,20130614,A003480,N
399,20000104,A003490,Y
400,20000104,A003520,N
401,20050610,A003520,Y
402,20100910,A003520,N
403,20110131,A003520,Y
404,20110610,A003520,N
405,20130819,A003520,Y
406,20000104,A003530,N
407,20000104,A003540,Y
408,20000609,A003540,N
409,20010615,A003540,Y
410,20060609,A003540,N
411,20000104,A003550,Y
412,20060609,A003550,N
413,20070914,A003550,Y
414,20000104,A003560,N
415,20000104,A003570,N
416,20040611,A003570,Y
417,20170609,A003570,N
418,20000104,A003580,N
419,20000104,A003590,N
420,20000104,A003600,Y
421,20150803,A003600,N
422,20000104,A003610,Y
423,20000609,A003610,N
424,20000104,A003620,N
425,20020617,A003620,Y
426,20090113,A003620,N
427,20110610,A003620,Y
428,20200612,A003620,N
429,20000104,A003640,N
430,20040611,A003640,Y
431,20120615,A003640,N
432,20000104,A003650,N
433,20000104,A003660,N
434,20030613,A003660,Y
435,20050610,A003660,N
436,20011101,A003670,N
437,20200612,A003670,Y
438,20000104,A003680,N
439,20010116,A003680,Y
440,20020617,A003680,N
441,20000104,A003690,N
442,20041221,A003690,Y
443,20090612,A003690,N
444,20000104,A003720,N
445,20000104,A003780,N
446,20000104,A003800,N
447,20000104,A003810,N
448,20000104,A003830,N
449,20070615,A003830,Y
450,20080702,A003830,N
451,20000104,A003850,N
452,20160610,A003850,Y
453,20000104,A003900,N
454,20000104,A003920,N
455,20040611,A003920,Y
456,20200612,A003920,N
457,20000104,A003930,N
458,20000104,A003940,Y
459,20110610,A003940,N
460,20000104,A003960,N
461,20040611,A003960,Y
462,20040629,A003960,N
463,20000104,A003990,N
464,20000104,A004000,Y
465,20000104,A004010,N
466,20030613,A004010,Y
467,20040611,A004010,N
468,20000104,A004020,Y
469,20000104,A004060,N
470,20000104,A004080,N
471,20000104,A004090,N
472,20000104,A004100,N
473,20000104,A004110,N
474,20000104,A004130,N
475,20000609,A004130,Y
476,20010615,A004130,N
477,20020617,A004130,Y
478,20120615,A004130,N
479,20130614,A004130,Y
480,20150612,A004130,N
481,20000104,A004140,N
482,20000104,A004150,Y
483,20160610,A004150,N
484,20000104,A004170,Y
485,20000104,A004190,N
486,20000104,A004200,N
487,20000104,A004230,N
488,20070427,A004230,Y
489,20070615,A004230,N
490,20000104,A004250,N
491,20000104,A004270,N
492,20000104,A004290,N
493,20000104,A004310,N
494,20000104,A004320,N
495,20000104,A004360,N
496,20000104,A004370,Y
497,20000104,A004380,N
498,20000104,A004390,Y
499,20010402,A004390,N
500,20000104,A004410,N
501,20000104,A004430,N
502,20100611,A004430,Y
503,20150612,A004430,N
504,20160330,A004440,N
505,20000104,A004450,N
506,20000104,A004460,Y
507,20010402,A004460,N
508,20000104,A004490,N
509,20090612,A004490,Y
510,20000104,A004510,N
511,20000104,A004530,N
512,20000104,A004540,N
513,20000104,A004550,N
514,20000104,A004560,N
515,20040611,A004560,Y
516,20060609,A004560,N
517,20080613,A004560,Y
518,20090612,A004560,N
519,20000104,A004590,N
520,20000104,A004620,N
521,20140730,A004650,N
522,20000104,A004660,Y
523,20010402,A004660,N
524,20000104,A004690,N
525,20000104,A004700,N
526,20150612,A004700,Y
527,20170609,A004700,N
528,20000104,A004710,Y
529,20020617,A004710,N
530,20040611,A004710,Y
531,20050610,A004710,N
532,20060609,A004710,Y
533,20180309,A004710,N
534,20000104,A004720,N
535,20000104,A004730,N
536,20000104,A004740,N
537,20000104,A004770,N
538,20000104,A004780,N
539,20000104,A004790,N
540,20000104,A004800,Y
541,20000104,A004820,N
542,20000104,A004830,Y
543,20060609,A004830,N
544,20000104,A004840,N
545,20000104,A004870,N
546,20050630,A004890,N
547,20100402,A004890,Y
548,20100611,A004890,N
549,20000104,A004910,N
550,20010702,A004910,Y
551,20020617,A004910,N
552,20000104,A004920,N
553,20000104,A004940,Y
554,20130424,A004940,N
555,20000104,A004960,N
556,20000104,A004970,N
557,20000104,A004980,Y
558,20090612,A004980,N
559,20000104,A004990,N
560,20040611,A004990,Y
561,20000104,A005010,N
562,20020617,A005010,Y
563,20040611,A005010,N
564,20000104,A005030,N
565,20000104,A005060,N
566,20000104,A005070,Y
567,20010615,A005070,N
568,20030613,A005070,Y
569,20060609,A005070,N
570,20000104,A005090,N
571,20090113,A005090,Y
572,20170609,A005090,N
573,20000104,A005110,N
574,20000104,A005160,N
575,20000104,A005180,Y
576,20000104,A005190,Y
577,20020617,A005190,N
578,20030430,A005190,Y
579,20030613,A005190,N
580,20000104,A005250,Y
581,20020617,A005250,N
582,20170609,A005250,Y
583,20000104,A005270,Y
584,20000609,A005270,N
585,20040329,A005270,Y
586,20000104,A005280,N
587,20030613,A005280,Y
588,20000104,A005290,N
589,20000104,A005300,N
590,20040611,A005300,Y
591,20000104,A005320,N
592,20000104,A005330,N
593,20000104,A005350,N
594,20000104,A005360,N
595,20000104,A005380,Y
596,20000104,A005390,N
597,20000104,A005410,N
598,20000104,A005420,N
599,20040701,A005420,Y
600,20050610,A005420,N
601,20000104,A005430,N
602,20000104,A005440,Y
603,20000609,A005440,N
604,20020617,A005440,Y
605,20030613,A005440,N
606,20150901,A005440,Y
607,20000104,A005450,N
608,20000104,A005490,Y
609,20000104,A005500,Y
610,20080613,A005500,N
611,20090623,A005500,Y
612,20110610,A005500,N
613,20000104,A005560,N
614,20071112,A005560,N
615,20000104,A005580,N
616,20000104,A005600,N
617,20010615,A005600,Y
618,20020617,A005600,N
619,20000104,A005610,N
620,20140613,A005610,Y
621,20000104,A005620,Y
622,20000609,A005620,N
623,20000104,A005670,N
624,20000104,A005680,Y
625,20010615,A005680,N
626,20020617,A005680,Y
627,20120615,A005680,N
628,20000104,A005690,N
629,20120615,A005690,Y
630,20140613,A005690,N
631,20000104,A005710,N
632,20000104,A005720,Y
633,20010615,A005720,N
634,20000104,A005740,N
635,20050401,A005740,Y
636,20090313,A005740,N
637,20131002,A005740,Y
638,20170609,A005740,N
639,20000104,A005750,N
640,20000104,A005760,N
641,20000104,A005770,N
642,20000104,A005790,N
643,20000104,A005800,N
644,20000104,A005810,Y
645,20090612,A005810,N
646,20000104,A005820,N
647,20000104,A005830,N
648,20130424,A005830,Y
649,20000104,A005850,N
650,20040611,A005850,Y
651,20080613,A005850,N
652,20110610,A005850,Y
653,20200612,A005850,N
654,20000104,A005860,N
655,20000104,A005870,Y
656,20010702,A005870,N
657,20030613,A005870,Y
658,20040611,A005870,N
659,20000104,A005880,N
660,20000104,A005890,Y
661,20010615,A005890,N
662,20011109,A005890,Y
663,20020617,A005890,N
664,20000104,A005930,Y
665,20000104,A005940,Y
666,20000104,A005950,Y
667,20070615,A005950,N
668,20120615,A005950,Y
669,20150313,A005950,N
670,20150414,A005950,Y
671,20150612,A005950,N
672,20000104,A005960,N
673,20000104,A005980,N
674,20000104,A005990,N
675,20000104,A006000,N
676,20000104,A006040,Y
677,20010615,A006040,N
678,20000104,A006050,N
679,20000104,A006060,N
680,20000104,A006070,N
681,20000104,A006090,N
682,20000104,A006110,N
683,20000104,A006120,Y
684,20000104,A006140,N
685,20000104,A006150,N
686,20000104,A006160,N
687,20000104,A006200,Y
688,20070914,A006200,N
689,20000104,A006210,N
690,20000104,A006220,N
691,20000104,A006250,N
692,20010615,A006250,Y
693,20020617,A006250,N
694,20030613,A006250,Y
695,20040611,A006250,N
696,20000104,A006260,Y
697,20000104,A006280,N
698,20040611,A006280,Y
699,20000104,A006290,Y
700,20010903,A006290,N
701,20000104,A006300,N
702,20000104,A006340,N
703,20000104,A006350,N
704,20000104,A006360,Y
705,20140613,A006360,N
706,20170609,A006360,Y
707,20000104,A006370,N
708,20000104,A006380,N
709,20020617,A006380,Y
710,20040611,A006380,N
711,20050610,A006380,Y
712,20070914,A006380,N
713,20071030,A006380,Y
714,20150612,A006380,N
715,20000104,A006390,Y
716,20100611,A006390,N
717,20190614,A006390,Y
718,20000104,A006400,Y
719,20000104,A006490,N
720,20000104,A006570,N
721,20000104,A006580,N
722,20000104,A006600,N
723,20020617,A006600,Y
724,20040611,A006600,N
725,20000104,A006610,N
726,20180213,A006620,N
727,20000104,A006650,N
728,20010615,A006650,Y
729,20000104,A006660,N
730,20020130,A006660,Y
731,20040611,A006660,N
732,20000104,A006730,N
733,20000104,A006740,N
734,20000104,A006750,Y
735,20010615,A006750,N
736,20000104,A006800,Y
737,20000104,A006840,N
738,20020617,A006840,Y
739,20100611,A006840,N
740,20170609,A006840,Y
741,20200612,A006840,N
742,20131121,A006880,N
743,20000104,A006890,N
744,20000104,A006910,N
745,20000104,A006920,N
746,20000104,A006980,N
747,20000104,A007050,N
748,20111223,A007070,N
749,20130614,A007070,Y
750,20000104,A007090,N
751,20000104,A007100,N
752,20000104,A007110,N
753,20000104,A007120,N
754,20000104,A007160,N
755,20000104,A007190,N
756,20050714,A007190,Y
757,20080613,A007190,N
758,20000104,A007200,N
759,20000104,A007210,N
760,20010615,A007210,Y
761,20040701,A007210,N
762,20160610,A007210,Y
763,20170609,A007210,N
764,20000104,A007280,N
765,20000104,A007310,Y
766,20000104,A007330,N
767,20000104,A007340,N
768,20030613,A007340,Y
769,20060609,A007340,N
770,20090612,A007340,Y
771,20171215,A007340,N
772,20000104,A007360,Y
773,20000727,A007370,N
774,20000104,A007390,N
775,20000104,A007410,N
776,20000104,A007420,N
777,20000104,A007460,N
778,20000104,A007480,N
779,20000104,A007490,N
780,20000104,A007530,N
781,20000104,A007540,Y
782,20000609,A007540,N
783,20000104,A007570,Y
784,20030613,A007570,N
785,20060609,A007570,Y
786,20000104,A007590,N
787,20000104,A007610,Y
788,20020617,A007610,N
789,20000104,A007630,Y
790,20010921,A007630,N
791,20000822,A007660,N
792,20040611,A007660,Y
793,20060609,A007660,N
794,20171201,A007680,N
795,20000104,A007690,Y
796,20060609,A007690,N
797,20110610,A007690,Y
798,20170609,A007690,N
799,20000104,A007700,N
800,20010615,A007700,Y
801,20040611,A007700,N
802,20200612,A007700,Y
803,20000104,A007720,N
804,20000104,A007770,N
805,20000104,A007800,N
806,20000104,A007810,Y
807,20070615,A007810,N
808,20130614,A007810,Y
809,20150612,A007810,N
810,20111108,A007820,N
811,20000104,A007830,N
812,20000104,A007840,N
813,20000104,A007860,N
814,20000609,A007860,Y
815,20040611,A007860,N
816,20110610,A007860,Y
817,20160610,A007860,N
818,20000104,A007910,N
819,20000104,A007980,N
820,20000104,A008000,Y
821,20010615,A008000,N
822,20030613,A008000,Y
823,20150612,A008000,N
824,20000104,A008020,N
825,20000404,A008030,N
826,20000104,A008040,N
827,20110830,A008040,Y
828,20130614,A008040,N
829,20000104,A008060,Y
830,20200612,A008060,N
831,20000104,A008080,N
832,20000104,A008110,N
833,20000104,A008250,N
834,20000104,A008260,N
835,20000104,A008270,N
836,20000104,A008290,N
837,20000104,A008320,N
838,20080613,A008320,Y
839,20100225,A008320,N
840,20000104,A008350,N
841,20030613,A008350,Y
842,20040611,A008350,N
843,20201211,A008350,Y
844,20000104,A008370,N
845,20000104,A008400,N
846,20000104,A008420,N
847,20000104,A008440,N
848,20110223,A008470,N
849,20000104,A008480,N
850,20010402,A008480,Y
851,20020325,A008480,N
852,20000104,A008490,Y
853,20000609,A008490,N
854,20030613,A008490,Y
855,20040611,A008490,N
856,20140613,A008490,Y
857,20170609,A008490,N
858,20000104,A008500,N
859,20000104,A008530,N
860,20000104,A008540,N
861,20000104,A008560,N
862,20161221,A008560,Y
863,20000104,A008600,Y
864,20000609,A008600,N
865,20000104,A008640,N
866,20000104,A008670,Y
867,20041221,A008670,N
868,20000104,A008700,N
869,20000104,A008720,N
870,20000104,A008730,Y
871,20120615,A008730,N
872,20000104,A008750,N
873,20000104,A008770,Y
874,20000609,A008770,N
875,20030227,A008770,Y
876,20030613,A008770,N
877,20130902,A008770,Y
878,20000104,A008780,N
879,20000104,A008800,N
880,20000104,A008830,N
881,20000104,A008870,N
882,20000104,A008900,N
883,20030613,A008900,Y
884,20080613,A008900,N
885,20000104,A008920,N
886,20000104,A008930,Y
887,20110610,A008930,N
888,20160610,A008930,Y
889,20000104,A008970,N
890,20020617,A008970,Y
891,20040611,A008970,N
892,20000104,A008980,N
893,20000104,A008990,N
894,20000104,A009010,N
895,20000104,A009050,Y
896,20000104,A009070,N
897,20000104,A009080,N
898,20020322,A009080,Y
899,20050714,A009080,N
900,20000104,A009140,N
901,20000104,A009150,Y
902,20000104,A009160,N
903,20000104,A009180,N
904,20000609,A009180,Y
905,20010615,A009180,N
906,20000104,A009190,N
907,20010402,A009190,Y
908,20010615,A009190,N
909,20000104,A009200,Y
910,20110610,A009200,N
911,20000104,A009220,N
912,20020716,A009240,N
913,20150612,A009240,Y
914,20000104,A009270,N
915,20000609,A009270,Y
916,20040611,A009270,N
917,20000104,A009290,Y
918,20110610,A009290,N
919,20140613,A009290,Y
920,20180615,A009290,N
921,20000719,A009300,N
922,20000104,A009310,N
923,20000104,A009320,Y
924,20000609,A009320,N
925,20000104,A009330,N
926,20010615,A009330,Y
927,20010928,A009330,N
928,20000104,A009360,N
929,20000104,A009380,N
930,20000104,A009410,N
931,20200612,A009410,Y
932,20000104,A009420,N
933,20120615,A009420,Y
934,20140613,A009420,N
935,20160610,A009420,Y
936,20000104,A009440,N
937,20080702,A009440,Y
938,20100611,A009440,N
939,20000104,A009450,N
940,20000104,A009460,N
941,20000104,A009470,N
942,20000104,A009520,N
943,20000104,A009540,Y
944,20000104,A009580,N
945,20090612,A009580,Y
946,20160610,A009580,N
947,20000104,A009620,N
948,20000104,A009680,Y
949,20030613,A009680,N
950,20090612,A009680,Y
951,20160610,A009680,N
952,20000104,A009690,N
953,20000104,A009720,Y
954,20110131,A009720,N
955,20000104,A009730,N
956,20000104,A009760,N
957,20010615,A009760,Y
958,20030613,A009760,N
959,20061017,A009770,N
960,20000104,A009780,N
961,20000104,A009810,N
962,20000104,A009830,Y
963,20000104,A009840,N
964,20000104,A009890,N
965,20000609,A009890,Y
966,20010402,A009890,N
967,20201207,A009900,N
968,20000104,A009940,N
969,20000104,A009970,Y
970,20000609,A009970,N
971,20000104,A010040,N
972,20000104,A010050,N
973,20000104,A010060,N
974,20000609,A010060,Y
975,20000104,A010100,N
976,20000104,A010110,Y
977,20000104,A010120,Y
978,20000104,A010130,Y
979,20000104,A010140,Y
980,20000104,A010170,N
981,20000104,A010200,N
982,20090512,A010240,N
983,20000414,A010280,N
984,20000104,A010330,N
985,20180914,A010400,N
986,20000104,A010420,N
987,20000104,A010460,N
988,20001024,A010470,N
989,20000104,A010510,Y
990,20031014,A010510,N
991,20000104,A010520,Y
992,20150629,A010520,N
993,20000104,A010580,N
994,20000104,A010600,N
995,20000104,A010620,Y
996,20000104,A010640,N
997,20000104,A010660,N
998,20000104,A010670,N
999,20000104,A010690,N
1000,20110610,A010690,Y
1001,20160610,A010690,N
1002,20000104,A010730,N
1003,20000104,A010770,N
1004,20010330,A010770,Y
1005,20060609,A010770,N
1006,20000104,A010780,N
1007,20060609,A010780,Y
1008,20080613,A010780,N
1009,20100402,A010780,Y
1010,20100611,A010780,N
1011,20110610,A010780,Y
1012,20000104,A010810,N
1013,20000104,A010820,N
1014,20040611,A010820,Y
1015,20070615,A010820,N
1016,20000104,A010950,Y
1017,20020715,A010960,N
1018,20000104,A011000,N
1019,20070615,A011000,Y
1020,20080613,A011000,N
1021,20000104,A011020,N
1022,20030613,A011020,Y
1023,20070615,A011020,N
1024,20000104,A011040,N
1025,20000104,A011050,Y
1026,20020617,A011050,N
1027,20080724,A011070,N
1028,20100611,A011070,Y
1029,20040702,A011080,N
1030,20000104,A011090,Y
1031,20020617,A011090,N
1032,20040102,A011090,Y
1033,20040611,A011090,N
1034,20000104,A011150,N
1035,20000104,A011160,Y
1036,20010305,A011160,N
1037,20000104,A011170,Y
1038,20000104,A011200,Y
1039,20020617,A011200,N
1040,20040611,A011200,Y
1041,20160316,A011200,N
1042,20200612,A011200,Y
1043,20110221,A011210,N
1044,20120615,A011210,Y
1045,20000104,A011230,N
1046,20020617,A011230,Y
1047,20030613,A011230,N
1048,20000104,A011260,N
1049,20000104,A011280,Y
1050,20020617,A011280,N
1051,20000104,A011290,N
1052,20000104,A011300,Y
1053,20010615,A011300,N
1054,20000104,A011320,N
1055,20000104,A011330,N
1056,20000104,A011370,N
1057,20000104,A011390,N
1058,20000104,A011400,N
1059,20080613,A011400,Y
1060,20100402,A011400,N
1061,20000104,A011420,N
1062,20000104,A011450,N
1063,20030109,A011500,N
1064,20000104,A011510,N
1065,20000104,A011560,N
1066,20000104,A011650,Y
1067,20000830,A011650,N
1068,20000104,A011690,N
1069,20000609,A011690,Y
1070,20020617,A011690,N
1071,20000104,A011700,N
1072,20000104,A011720,N
1073,20000104,A011760,Y
1074,20010615,A011760,N
1075,20000104,A011780,Y
1076,20000104,A011790,Y
1077,20000104,A011800,N
1078,20000104,A011810,N
1079,20010615,A011810,Y
1080,20040611,A011810,N
1081,20080613,A011810,Y
1082,20130902,A011810,N
1083,20000104,A011840,N
1084,20020617,A011840,Y
1085,20030430,A011840,N
1086,20000104,A011890,N
1087,20000104,A011930,N
1088,20000417,A011930,Y
1089,20100611,A011930,N
1090,20000104,A012010,N
1091,20000104,A012030,N
1092,20000104,A012090,N
1093,20100125,A012160,N
1094,20000104,A012170,N
1095,20000104,A012200,Y
1096,20050610,A012200,N
1097,20000104,A012250,N
1098,20000104,A012260,N
1099,20000104,A012270,N
1100,20000104,A012280,N
1101,20000104,A012320,N
1102,20000104,A012330,Y
1103,20000104,A012340,N
1104,20000104,A012400,N
1105,20000104,A012410,N
1106,20000104,A012420,N
1107,20000104,A012450,Y
1108,20000104,A012460,N
1109,20000104,A012510,N
1110,20000104,A012600,Y
1111,20040611,A012600,N
1112,20000104,A012610,Y
1113,20030613,A012610,N
1114,20000104,A012620,N
1115,20000104,A012630,Y
1116,20000104,A012650,N
1117,20000104,A012690,N
1118,20000104,A012700,N
1119,20000104,A012710,N
1120,20000104,A012720,N
1121,20000104,A012750,N
1122,20000609,A012750,Y
1123,20000104,A012790,N
