,std_dt,symbol,administrative_issues
4501,19991228,A065510,
4502,19991228,A065530,
4503,19991228,A065560,
4504,20190911,A065560,관리
4505,20200810,A065560,
4506,19991228,A065570,
4507,19991228,A065610,
4508,20120323,A065610,관리
4509,20120502,A065610,
4510,19991228,A065620,
4511,20200330,A065620,관리
4512,19991228,A065650,
4513,19991228,A065660,
4514,19991228,A065680,
4515,19991228,A065690,
4516,19991228,A065710,
4517,19991228,A065770,
4518,20160328,A065770,관리
4519,20170307,A065770,
4520,19991228,A065810,
4521,20070816,A065810,관리
4522,20080417,A065810,
4523,19991228,A065910,
4524,20090330,A065910,관리
4525,20090403,A065910,
4526,19991228,A065940,
4527,20190218,A065940,관리
4528,20200731,A065940,
4529,19991228,A065950,
4530,19991228,A066060,
4531,20121217,A066060,관리
4532,20130412,A066060,
4533,19991228,A066110,
4534,20150320,A066110,관리
4535,20160309,A066110,
4536,20200225,A066110,관리
4537,20200311,A066110,
4538,20200513,A066110,관리
4539,19991228,A066130,
4540,19991228,A066200,
4541,20070111,A066200,관리
4542,20090403,A066200,
4543,19991228,A066270,
4544,20160311,A066270,관리
4545,20170227,A066270,
4546,19991228,A066300,
4547,20090324,A066300,관리
4548,20090403,A066300,
4549,20090504,A066300,관리
4550,20090817,A066300,
4551,20100324,A066300,관리
4552,20100629,A066300,
4553,19991228,A066310,
4554,19991228,A066330,
4555,20070822,A066330,관리
4556,20080414,A066330,
4557,19991228,A066340,
4558,20110325,A066340,관리
4559,20110909,A066340,
4560,19991228,A066350,
4561,20150508,A066350,관리
4562,20150520,A066350,
4563,19991228,A066360,
4564,19991228,A066410,
4565,19991228,A066430,
4566,20080908,A066430,관리
4567,20090403,A066430,
4568,20090504,A066430,관리
4569,20090821,A066430,
4570,20120921,A066430,관리
4571,20130924,A066430,
4572,20140929,A066430,관리
4573,20150324,A066430,
4574,20160811,A066430,관리
4575,20170811,A066430,
4576,20180816,A066430,관리
4577,20190314,A066430,
4578,20200330,A066430,관리
4579,19991228,A066480,
4580,20060411,A066480,관리
4581,20060425,A066480,
4582,19991228,A066570,
4583,19991228,A066590,
4584,19991228,A066620,
4585,19991228,A066670,
4586,19991228,A066690,
4587,20120208,A066690,관리
4588,20120215,A066690,
4589,20120322,A066690,관리
4590,20120502,A066690,
4591,19991228,A066700,
4592,19991228,A066790,
4593,20080416,A066790,관리
4594,20090403,A066790,
4595,20180730,A066790,관리
4596,19991228,A066850,
4597,20090330,A066850,관리
4598,20090403,A066850,
4599,20090504,A066850,관리
4600,20091007,A066850,
4601,19991228,A066900,
4602,19991228,A066910,
4603,19991228,A066930,
4604,19991228,A066970,
4605,19991228,A066980,
4606,19991228,A067000,
4607,19991228,A067010,
4608,19991228,A067080,
4609,19991228,A067160,
4610,19991228,A067170,
4611,19991228,A067250,
4612,20130816,A067250,관리
4613,20140415,A067250,
4614,19991228,A067280,
4615,19991228,A067290,
4616,19991228,A067310,
4617,19991228,A067390,
4618,19991228,A067570,
4619,19991228,A067630,
4620,19991228,A067730,
4621,19991228,A067770,
4622,19991228,A067830,
4623,19991228,A067850,
4624,20100323,A067850,관리
4625,20100519,A067850,
4626,19991228,A067900,
4627,19991228,A067920,
4628,19991228,A067950,
4629,20100113,A067950,관리
4630,20100222,A067950,
4631,19991228,A067990,
4632,19991228,A068050,
4633,19991228,A068060,
4634,20150828,A068060,관리
4635,20150918,A068060,
4636,19991228,A068150,
4637,20100604,A068150,관리
4638,20101215,A068150,
4639,20120322,A068150,관리
4640,20130311,A068150,
4641,20160414,A068150,관리
4642,20160527,A068150,
4643,20160706,A068150,관리
4644,20170307,A068150,
4645,19991228,A068240,
4646,19991228,A068270,
4647,19991228,A068290,
4648,20090401,A068290,관리
4649,20090403,A068290,
4650,20090504,A068290,관리
4651,20090525,A068290,
4652,19991228,A068330,
4653,19991228,A068400,
4654,19991228,A068630,
4655,20110323,A068630,관리
4656,20120424,A068630,
4657,19991228,A068760,
4658,19991228,A068770,
4659,20100326,A068770,관리
4660,20100617,A068770,
4661,19991228,A068790,
4662,19991228,A068870,
4663,19991228,A068930,
4664,19991228,A068940,
4665,19991228,A069080,
4666,19991228,A069110,
4667,20200818,A069110,관리
4668,19991228,A069140,
4669,19991228,A069260,
4670,19991228,A069330,
4671,20190319,A069330,관리
4672,19991228,A069410,
4673,19991228,A069460,
4674,19991228,A069470,
4675,20090817,A069470,관리
4676,20100503,A069470,
4677,19991228,A069510,
4678,19991228,A069540,
4679,20190319,A069540,관리
4680,20200413,A069540,
4681,20200414,A069540,관리
4682,19991228,A069620,
4683,19991228,A069640,
4684,19991228,A069730,
4685,19991228,A069920,
4686,19991228,A069960,
4687,19991228,A070300,
4688,20201012,A070300,관리
4689,19991228,A070590,
4690,20180328,A070590,관리
4691,20181126,A070590,
4692,19991228,A070960,
4693,19991228,A071050,
4694,19991228,A071090,
4695,19991228,A071200,
4696,19991228,A071280,
4697,19991228,A071320,
4698,19991228,A071360,
4699,20090331,A071360,관리
4700,20090403,A071360,
4701,19991228,A071460,
4702,19991228,A071530,
4703,20130311,A071530,관리
4704,20130423,A071530,
4705,19991228,A071660,
4706,20120919,A071660,관리
4707,20121002,A071660,
4708,19991228,A071670,
4709,19991228,A071840,
4710,19991228,A071850,
4711,19991228,A071930,
4712,20141208,A071930,관리
4713,20141215,A071930,
4714,20150401,A071930,관리
4715,20150710,A071930,
4716,19991228,A071950,
4717,19991228,A071970,
4718,20140324,A071970,관리
4719,20160318,A071970,
4720,20160725,A071970,관리
4721,20190213,A071970,
4722,19991228,A072020,
4723,19991228,A072130,
4724,19991228,A072470,
4725,19991228,A072520,
4726,20160322,A072520,관리
4727,20180323,A072520,
4728,19991228,A072530,
4729,20100329,A072530,관리
4730,20110509,A072530,
4731,19991228,A072710,
4732,19991228,A072770,
4733,20100817,A072770,관리
4734,20110324,A072770,
4735,19991228,A072870,
4736,19991228,A072950,
4737,19991228,A072990,
4738,19991228,A073010,
4739,20080605,A073010,관리
4740,20090403,A073010,
4741,20090504,A073010,관리
4742,20101116,A073010,
4743,20160725,A073010,관리
4744,20200319,A073010,
4745,19991228,A073070,
4746,20200922,A073070,관리
4747,19991228,A073110,
4748,19991228,A073130,
4749,20120322,A073130,관리
4750,20121012,A073130,
4751,19991228,A073190,
4752,19991228,A073240,
4753,20100401,A073240,관리
4754,20110401,A073240,
4755,19991228,A073490,
4756,19991228,A073540,
4757,19991228,A073560,
4758,19991228,A073570,
4759,20160921,A073570,관리
4760,20180314,A073570,
4761,20190410,A073570,관리
4762,20190529,A073570,
4763,19991228,A073640,
4764,20170324,A073640,관리
4765,20190315,A073640,
4766,19991228,A073780,
4767,20080429,A073780,관리
4768,20090403,A073780,
4769,19991228,A073930,
4770,20130621,A073930,관리
4771,20130712,A073930,
4772,19991228,A074130,
4773,20150508,A074130,관리
4774,20150723,A074130,
4775,19991228,A074140,
4776,20090401,A074140,관리
4777,20090403,A074140,
4778,20090504,A074140,관리
4779,20090817,A074140,
4780,20100401,A074140,관리
4781,20100510,A074140,
4782,19991228,A074150,
4783,20160323,A074150,관리
4784,20160905,A074150,
4785,19991228,A074430,
4786,19991228,A074600,
4787,19991228,A074610,
4788,19991228,A075130,
4789,19991228,A075180,
4790,19991228,A075580,
4791,19991228,A075970,
4792,19991228,A076080,
4793,19991228,A076090,
4794,20090504,A076090,관리
4795,20100423,A076090,
4796,19991228,A076170,
4797,19991228,A076610,
4798,19991228,A077280,
4799,19991228,A077360,
4800,19991228,A077500,
4801,19991228,A077960,
4802,20090331,A077960,관리
4803,20090403,A077960,
4804,19991228,A077970,
4805,20140324,A077970,관리
4806,20160318,A077970,
4807,19991228,A078000,
4808,19991228,A078020,
4809,20190417,A078020,관리
4810,20190517,A078020,
4811,19991228,A078070,
4812,19991228,A078130,
4813,19991228,A078140,
4814,19991228,A078150,
4815,19991228,A078160,
4816,19991228,A078340,
4817,19991228,A078350,
4818,19991228,A078520,
4819,19991228,A078590,
4820,20200818,A078590,관리
4821,19991228,A078600,
4822,19991228,A078610,
4823,20090325,A078610,관리
4824,20090403,A078610,
4825,19991228,A078650,
4826,20180323,A078650,관리
4827,20190322,A078650,
4828,19991228,A078670,
4829,20100322,A078670,관리
4830,20100503,A078670,
4831,19991228,A078700,
4832,20070816,A078700,관리
4833,20090403,A078700,
4834,20090504,A078700,관리
4835,20100302,A078700,
4836,19991228,A078780,
4837,20150323,A078780,관리
4838,20160428,A078780,
4839,19991228,A078860,
4840,20110323,A078860,관리
4841,20120323,A078860,
4842,19991228,A078890,
4843,19991228,A078930,
4844,19991228,A078940,
4845,20170925,A078940,관리
4846,19991228,A079000,
4847,19991228,A079160,
4848,19991228,A079170,
4849,19991228,A079190,
4850,20181017,A079190,관리
4851,19991228,A079340,
4852,20090504,A079340,관리
4853,20090624,A079340,
4854,19991228,A079370,
4855,19991228,A079430,
4856,19991228,A079440,
4857,19991228,A079550,
4858,19991228,A079560,
4859,20090323,A079560,관리
4860,20090403,A079560,
4861,20090504,A079560,관리
4862,20100413,A079560,
4863,19991228,A079650,
4864,19991228,A079660,
4865,19991228,A079810,
4866,19991228,A079870,
4867,20080818,A079870,관리
4868,20090403,A079870,
4869,19991228,A079940,
4870,19991228,A079950,
4871,19991228,A079960,
4872,19991228,A079970,
4873,19991228,A079980,
4874,19991228,A080000,
4875,19991228,A080010,
4876,19991228,A080140,
4877,20090330,A080140,관리
4878,20090403,A080140,
4879,20090504,A080140,관리
4880,20100202,A080140,
4881,19991228,A080160,
4882,19991228,A080220,
4883,19991228,A080420,
4884,19991228,A080440,
4885,20150324,A080440,관리
4886,20170615,A080440,
4887,20190322,A080440,관리
4888,19991228,A080470,
4889,19991228,A080520,
4890,19991228,A080530,
4891,20170814,A080530,관리
4892,20200323,A080530,
4893,19991228,A080570,
4894,20090324,A080570,관리
4895,20090403,A080570,
4896,19991228,A080580,
4897,19991228,A080720,
4898,19991228,A081000,
4899,19991228,A081090,
4900,20110325,A081090,관리
4901,20110923,A081090,
4902,19991228,A081150,
4903,19991228,A081220,
4904,19991228,A081500,
4905,20090326,A081500,관리
4906,20090403,A081500,
4907,19991228,A081580,
4908,19991228,A081660,
4909,19991228,A081970,
4910,20180323,A081970,관리
4911,20181011,A081970,
4912,19991228,A082210,
4913,19991228,A082270,
4914,19991228,A082390,
4915,20110328,A082390,관리
4916,20110909,A082390,
4917,20160323,A082390,관리
4918,20160725,A082390,
4919,19991228,A082640,
4920,19991228,A082660,
4921,19991228,A082740,
4922,19991228,A082800,
4923,19991228,A082850,
4924,19991228,A082920,
4925,19991228,A082930,
4926,19991228,A083310,
4927,19991228,A083420,
4928,19991228,A083450,
4929,19991228,A083470,
4930,20181025,A083470,관리
4931,20181101,A083470,
4932,20181105,A083470,관리
4933,20181122,A083470,
4934,20181123,A083470,관리
4935,20181130,A083470,
4936,20190221,A083470,관리
4937,19991228,A083500,
4938,19991228,A083550,
4939,19991228,A083640,
4940,19991228,A083650,
4941,19991228,A083660,
4942,20190329,A083660,관리
4943,19991228,A083790,
4944,19991228,A083930,
4945,19991228,A084010,
4946,19991228,A084110,
4947,19991228,A084180,
4948,20180319,A084180,관리
4949,20181015,A084180,
4950,20181108,A084180,관리
4951,19991228,A084370,
4952,19991228,A084450,
4953,20101227,A084450,관리
4954,20110210,A084450,
4955,19991228,A084650,
4956,19991228,A084670,
4957,19991228,A084680,
4958,20090817,A084680,관리
4959,20100401,A084680,
4960,19991228,A084690,
4961,19991228,A084730,
4962,19991228,A084810,
4963,20100223,A084810,관리
4964,20100401,A084810,
4965,19991228,A084850,
4966,19991228,A084870,
4967,19991228,A084990,
4968,19991228,A085310,
4969,19991228,A085370,
4970,19991228,A085620,
4971,19991228,A085660,
4972,20180323,A085660,관리
4973,20190225,A085660,
4974,19991228,A085670,
4975,19991228,A085680,
4976,20080328,A085680,관리
4977,20080813,A085680,
4978,20091023,A085680,관리
4979,20091125,A085680,
4980,19991228,A085810,
4981,19991228,A085910,
4982,19991228,A085990,
4983,20100329,A085990,관리
4984,20100510,A085990,
4985,19991228,A086040,
4986,19991228,A086060,
4987,19991228,A086200,
4988,20080416,A086200,관리
4989,20080523,A086200,
4990,20160323,A086200,관리
4991,20160509,A086200,
4992,19991228,A086250,
4993,20200504,A086250,관리
4994,19991228,A086280,
4995,19991228,A086390,
4996,19991228,A086450,
4997,19991228,A086520,
4998,19991228,A086670,
4999,19991228,A086710,
5000,19991228,A086790,
5001,19991228,A086820,
5002,19991228,A086830,
5003,20160323,A086830,관리
5004,20170508,A086830,
5005,19991228,A086890,
5006,19991228,A086900,
5007,19991228,A086960,
5008,19991228,A086980,
5009,19991228,A087010,
5010,19991228,A087220,
5011,20170324,A087220,관리
5012,20180508,A087220,
5013,19991228,A087260,
5014,19991228,A087600,
5015,20200316,A087600,관리
5016,19991228,A087730,
5017,20200319,A087730,관리
5018,19991228,A088020,
5019,20100817,A088020,관리
5020,20110110,A088020,
5021,19991228,A088130,
5022,19991228,A088290,
5023,19991228,A088350,
5024,19991228,A088390,
5025,19991228,A088700,
5026,20130318,A088700,관리
5027,20130506,A088700,
5028,19991228,A088790,
5029,19991228,A088800,
5030,19991228,A088810,
5031,20100315,A088810,관리
5032,20110429,A088810,
5033,19991228,A088910,
5034,19991228,A088960,
5035,20110817,A088960,관리
5036,20120208,A088960,
5037,19991228,A089010,
5038,19991228,A089030,
5039,19991228,A089140,
5040,19991228,A089150,
5041,19991228,A089230,
5042,20150901,A089230,관리
5043,20180402,A089230,
5044,19991228,A089240,
5045,20100325,A089240,관리
5046,20100903,A089240,
5047,19991228,A089470,
5048,19991228,A089480,
5049,20110322,A089480,관리
5050,20120413,A089480,
5051,19991228,A089530,
5052,20151204,A089530,관리
5053,20161205,A089530,
5054,20170324,A089530,관리
5055,20180323,A089530,
5056,19991228,A089590,
5057,19991228,A089600,
5058,19991228,A089790,
5059,19991228,A089850,
5060,20130402,A089850,관리
5061,20130510,A089850,
5062,19991228,A089890,
5063,20150320,A089890,관리
5064,20180308,A089890,
5065,19991228,A089970,
5066,19991228,A089980,
5067,19991228,A090080,
5068,19991228,A090090,
5069,19991228,A090120,
5070,20130402,A090120,관리
5071,20130514,A090120,
5072,20141104,A090120,관리
5073,20150513,A090120,
5074,19991228,A090150,
5075,19991228,A090350,
5076,19991228,A090360,
5077,19991228,A090370,
5078,19991228,A090410,
5079,19991228,A090430,
5080,19991228,A090460,
5081,19991228,A090470,
5082,19991228,A090710,
5083,19991228,A090730,
5084,19991228,A090740,
5085,19991228,A090850,
5086,19991228,A091090,
5087,19991228,A091120,
5088,19991228,A091340,
5089,19991228,A091440,
5090,19991228,A091580,
5091,19991228,A091590,
5092,19991228,A091690,
5093,20140219,A091690,관리
5094,20150121,A091690,
5095,19991228,A091700,
5096,19991228,A091810,
5097,19991228,A091970,
5098,19991228,A091990,
5099,19991228,A092040,
5100,19991228,A092070,
5101,19991228,A092130,
5102,19991228,A092190,
5103,19991228,A092200,
5104,19991228,A092220,
5105,19991228,A092230,
5106,19991228,A092300,
5107,19991228,A092440,
5108,19991228,A092460,
5109,19991228,A092600,
5110,19991228,A092730,
5111,19991228,A092780,
5112,19991228,A092870,
5113,19991228,A093050,
5114,19991228,A093190,
5115,19991228,A093230,
5116,19991228,A093240,
5117,19991228,A093320,
5118,19991228,A093370,
5119,19991228,A093380,
5120,19991228,A093520,
5121,19991228,A093640,
5122,19991228,A093920,
5123,19991228,A094170,
5124,19991228,A094190,
5125,20190328,A094190,관리
5126,20200522,A094190,
5127,19991228,A094280,
5128,19991228,A094360,
5129,19991228,A094480,
5130,19991228,A094820,
5131,19991228,A094840,
5132,19991228,A094850,
5133,19991228,A094860,
5134,20150306,A094860,관리
5135,20170228,A094860,
5136,19991228,A094940,
5137,19991228,A094970,
5138,19991228,A095190,
5139,19991228,A095270,
5140,19991228,A095300,
5141,20160323,A095300,관리
5142,20170912,A095300,
5143,19991228,A095340,
5144,19991228,A095500,
5145,19991228,A095570,
5146,19991228,A095610,
5147,19991228,A095660,
5148,19991228,A095700,
5149,20120322,A095700,관리
5150,20130308,A095700,
5151,19991228,A095720,
5152,19991228,A095910,
5153,19991228,A096040,
5154,19991228,A096240,
5155,19991228,A096350,
5156,19991228,A096530,
5157,19991228,A096610,
5158,19991228,A096630,
5159,19991228,A096640,
5160,19991228,A096690,
5161,20170324,A096690,관리
5162,20180222,A096690,
5163,20180403,A096690,관리
5164,20180413,A096690,
5165,19991228,A096760,
5166,19991228,A096770,
5167,19991228,A096870,
5168,19991228,A097230,
5169,20190322,A097230,관리
5170,20200320,A097230,
5171,19991228,A097520,
5172,19991228,A097780,
5173,19991228,A097800,
5174,19991228,A097870,
5175,19991228,A097950,
5176,19991228,A098120,
5177,19991228,A098400,
5178,20120320,A098400,관리
5179,20120724,A098400,
5180,19991228,A098460,
5181,19991228,A098660,
5182,19991228,A099190,
5183,19991228,A099220,
5184,19991228,A099320,
5185,19991228,A099410,
5186,19991228,A099440,
5187,19991228,A099520,
5188,19991228,A099660,
5189,20111208,A099660,관리
5190,20120711,A099660,
5191,20180627,A099660,관리
5192,20180709,A099660,
5193,19991228,A099750,
5194,19991228,A099830,
5195,20170331,A099830,관리
5196,20180504,A099830,
5197,19991228,A100030,
5198,19991228,A100090,
5199,19991228,A100120,
5200,19991228,A100130,
5201,19991228,A100220,
5202,19991228,A100250,
5203,19991228,A100590,
5204,19991228,A100660,
5205,19991228,A100700,
5206,19991228,A100790,
5207,19991228,A100840,
5208,19991228,A101000,
5209,20180620,A101000,관리
5210,20190319,A101000,
5211,19991228,A101060,
5212,19991228,A101140,
5213,20110401,A101140,관리
5214,20120328,A101140,
5215,19991228,A101160,
5216,19991228,A101170,
5217,19991228,A101240,
5218,19991228,A101330,
5219,19991228,A101360,
5220,19991228,A101390,
5221,19991228,A101400,
5222,20200324,A101400,관리
5223,19991228,A101490,
5224,19991228,A101530,
5225,19991228,A101670,
5226,19991228,A101680,
5227,20170316,A101680,관리
5228,19991228,A101730,
5229,20160323,A101730,관리
5230,20170317,A101730,
5231,20200320,A101730,관리
5232,19991228,A101930,
5233,19991228,A101990,
5234,19991228,A102120,
5235,19991228,A102210,
5236,20190109,A102210,관리
5237,19991228,A102260,
5238,19991228,A102280,
5239,19991228,A102460,
5240,19991228,A102710,
5241,19991228,A102940,
5242,20190816,A102940,관리
5243,20200317,A102940,
5244,19991228,A103130,
5245,20190513,A103130,관리
5246,20200601,A103130,
5247,19991228,A103140,
5248,19991228,A103150,
5249,19991228,A103160,
5250,20090401,A103160,관리
5251,20090403,A103160,
5252,19991228,A103230,
5253,20200319,A103230,관리
5254,19991228,A103590,
5255,19991228,A103840,
5256,19991228,A104040,
5257,19991228,A104110,
5258,19991228,A104120,
5259,19991228,A104200,
5260,19991228,A104460,
5261,19991228,A104480,
5262,19991228,A104540,
5263,20190329,A104540,관리
5264,20200320,A104540,
5265,19991228,A104620,
5266,19991228,A104700,
5267,19991228,A104830,
5268,19991228,A105070,
5269,20120802,A105070,관리
5270,20120814,A105070,
5271,19991228,A105330,
5272,19991228,A105550,
5273,20170324,A105550,관리
5274,20170818,A105550,
5275,19991228,A105560,
5276,19991228,A105630,
5277,19991228,A105740,
5278,19991228,A105840,
5279,19991228,A106080,
5280,20190129,A106080,관리
5281,19991228,A106190,
5282,19991228,A106240,
5283,19991228,A106520,
5284,20190307,A106520,관리
5285,20200323,A106520,
5286,19991228,A107590,
5287,19991228,A108070,
5288,19991228,A108230,
5289,19991228,A108320,
5290,19991228,A108380,
5291,19991228,A108490,
5292,19991228,A108670,
5293,19991228,A108790,
5294,19991228,A108860,
5295,20190329,A108860,관리
5296,20190917,A108860,
5297,20191031,A108860,관리
5298,20200518,A108860,
5299,19991228,A109070,
5300,20170330,A109070,관리
5301,20180321,A109070,
5302,20190513,A109070,관리
5303,20201028,A109070,
5304,19991228,A109080,
5305,19991228,A109610,
5306,19991228,A109740,
5307,20180329,A109740,관리
5308,20190322,A109740,
5309,19991228,A109820,
5310,19991228,A109860,
5311,19991228,A109960,
5312,19991228,A110020,
5313,19991228,A110310,
5314,20130329,A110310,관리
5315,20140411,A110310,
5316,19991228,A110500,
5317,20140320,A110500,관리
5318,20140902,A110500,
5319,19991228,A110570,
5320,20140818,A110570,관리
5321,20170417,A110570,
5322,19991228,A110790,
5323,19991228,A110990,
5324,19991228,A111110,
5325,19991228,A111610,
5326,20140808,A111610,관리
5327,20160125,A111610,
5328,19991228,A111710,
5329,19991228,A111770,
5330,19991228,A111820,
5331,20180927,A111820,관리
5332,20181018,A111820,
5333,20181022,A111820,관리
5334,19991228,A111870,
5335,19991228,A112040,
5336,19991228,A112240,
5337,20171120,A112240,관리
5338,20171228,A112240,
5339,20190401,A112240,관리
5340,20200630,A112240,
5341,19991228,A112610,
5342,19991228,A113810,
5343,20180816,A113810,관리
5344,20190327,A113810,
5345,19991228,A114090,
5346,19991228,A114120,
5347,20200323,A114120,관리
5348,19991228,A114190,
5349,20200406,A114190,관리
5350,19991228,A114410,
5351,19991228,A114450,
5352,19991228,A114570,
5353,20200324,A114570,관리
5354,19991228,A114630,
5355,19991228,A114810,
5356,19991228,A115160,
5357,19991228,A115180,
5358,19991228,A115310,
5359,19991228,A115390,
5360,19991228,A115440,
5361,19991228,A115450,
5362,19991228,A115480,
5363,19991228,A115500,
5364,19991228,A115530,
5365,20170316,A115530,관리
5366,19991228,A115570,
5367,19991228,A115610,
5368,19991228,A115960,
5369,19991228,A117580,
5370,19991228,A117670,
5371,20170327,A117670,관리
5372,20171220,A117670,
5373,19991228,A117730,
5374,19991228,A117930,
5375,20160901,A117930,관리
5376,20170307,A117930,
5377,19991228,A118000,
5378,19991228,A118990,
5379,19991228,A119500,
5380,19991228,A119610,
5381,19991228,A119650,
5382,19991228,A119830,
5383,19991228,A119850,
5384,19991228,A119860,
5385,19991228,A120030,
5386,19991228,A120110,
5387,19991228,A120240,
5388,19991228,A121440,
5389,19991228,A121600,
5390,19991228,A121800,
5391,20170324,A121800,관리
5392,20170904,A121800,
5393,19991228,A121850,
5394,19991228,A121890,
5395,20200403,A121890,관리
5396,19991228,A121910,
5397,20120827,A121910,관리
5398,20121015,A121910,
5399,19991228,A121950,
5400,20120911,A121950,관리
5401,20121023,A121950,
5402,19991228,A122290,
5403,20120924,A122290,관리
5404,20121107,A122290,
5405,19991228,A122310,
5406,19991228,A122350,
5407,19991228,A122450,
5408,19991228,A122640,
5409,19991228,A122690,
5410,19991228,A122750,
5411,20121106,A122750,관리
5412,20121221,A122750,
5413,19991228,A122800,
5414,20170830,A122800,관리
5415,20170911,A122800,
5416,20181010,A122800,관리
5417,20200212,A122800,
5418,19991228,A122870,
5419,19991228,A122900,
5420,19991228,A122990,
5421,19991228,A123010,
5422,19991228,A123040,
5423,19991228,A123100,
5424,19991228,A123160,
5425,20121207,A123160,관리
5426,20130118,A123160,
5427,19991228,A123260,
5428,20190328,A123260,관리
5429,20200410,A123260,
5430,19991228,A123290,
5431,20130219,A123290,관리
5432,20130329,A123290,
5433,19991228,A123300,
5434,20130422,A123300,관리
5435,20130603,A123300,
5436,19991228,A123330,
5437,19991228,A123410,
5438,19991228,A123420,
5439,20130506,A123420,관리
5440,20130531,A123420,
5441,19991228,A123550,
5442,20130218,A123550,관리
5443,20130329,A123550,
5444,19991228,A123570,
5445,19991228,A123690,
5446,19991228,A123700,
5447,19991228,A123750,
5448,20190320,A123750,관리
5449,19991228,A123840,
5450,20130318,A123840,관리
5451,20130408,A123840,
5452,19991228,A123860,
5453,19991228,A123890,
5454,19991228,A123910,
5455,20130218,A123910,관리
5456,20130329,A123910,
5457,19991228,A124050,
5458,20130103,A124050,관리
5459,20130215,A124050,
5460,19991228,A124500,
5461,19991228,A124560,
5462,19991228,A125210,
5463,19991228,A126340,
5464,19991228,A126560,
5465,19991228,A126600,
5466,19991228,A126640,
5467,19991228,A126680,
5468,20130617,A126680,관리
5469,20130729,A126680,
5470,19991228,A126700,
5471,19991228,A126870,
5472,19991228,A126880,
5473,19991228,A127120,
5474,19991228,A127160,
5475,20200928,A127160,관리
5476,20201029,A127160,
5477,19991228,A127710,
5478,19991228,A128540,
5479,19991228,A128660,
5480,19991228,A128820,
5481,20170317,A128820,관리
5482,20180330,A128820,
5483,19991228,A128910,
5484,20130603,A128910,관리
5485,20130715,A128910,
5486,19991228,A128940,
5487,19991228,A129260,
5488,19991228,A129890,
5489,19991228,A130500,
5490,19991228,A130580,
5491,19991228,A130660,
5492,19991228,A130740,
5493,19991228,A130960,
5494,19991228,A131030,
5495,20130527,A131030,관리
5496,20130626,A131030,
5497,19991228,A131090,
5498,20200818,A131090,관리
5499,20200924,A131090,
5500,19991228,A131100,
5501,20170324,A131100,관리
5502,20170802,A131100,
5503,20180319,A131100,관리
5504,20190924,A131100,
5505,19991228,A131180,
5506,19991228,A131220,
5507,19991228,A131290,
5508,19991228,A131370,
5509,20130628,A131370,관리
5510,20130726,A131370,
5511,19991228,A131390,
5512,19991228,A131400,
5513,19991228,A131760,
5514,19991228,A131970,
5515,19991228,A133750,
5516,19991228,A133820,
5517,19991228,A134060,
5518,19991228,A134380,
5519,19991228,A134580,
5520,19991228,A134780,
5521,20180928,A134780,관리
5522,20200702,A134780,
5523,19991228,A134790,
5524,19991228,A136480,
5525,19991228,A136490,
5526,19991228,A136510,
5527,19991228,A136540,
5528,19991228,A137400,
5529,19991228,A137940,
5530,19991228,A137950,
5531,19991228,A138040,
5532,19991228,A138070,
5533,19991228,A138080,
5534,19991228,A138250,
5535,19991228,A138360,
5536,20190321,A138360,관리
5537,20200511,A138360,
5538,20200622,A138360,관리
5539,19991228,A138490,
5540,19991228,A138580,
5541,19991228,A138610,
5542,19991228,A138690,
5543,20150324,A138690,관리
5544,20160307,A138690,
5545,19991228,A138930,
5546,19991228,A139050,
5547,19991228,A139130,
5548,19991228,A139480,
5549,19991228,A139670,
5550,19991228,A140070,
5551,19991228,A140410,
5552,19991228,A140520,
5553,19991228,A140670,
5554,19991228,A140860,
5555,19991228,A141000,
5556,19991228,A141020,
5557,20170324,A141020,관리
5558,20180321,A141020,
5559,20200318,A141020,관리
5560,19991228,A141070,
5561,19991228,A141080,
5562,19991228,A142210,
5563,19991228,A142280,
5564,19991228,A142760,
5565,19991228,A143160,
5566,19991228,A143210,
5567,19991228,A143240,
5568,19991228,A143540,
5569,19991228,A144510,
5570,19991228,A144620,
5571,19991228,A144960,
5572,19991228,A145020,
5573,19991228,A145210,
5574,20180816,A145210,관리
5575,20180827,A145210,
5576,20190513,A145210,관리
5577,20200526,A145210,
5578,19991228,A145720,
5579,19991228,A145990,
5580,19991228,A147760,
5581,19991228,A147830,
5582,19991228,A148140,
5583,19991228,A148150,
5584,19991228,A148250,
5585,19991228,A149940,
5586,20180403,A149940,관리
5587,20200710,A149940,
5588,19991228,A149950,
5589,19991228,A149980,
5590,19991228,A150840,
5591,20190626,A150840,관리
5592,20190628,A150840,
5593,19991228,A150900,
5594,19991228,A151860,
5595,19991228,A151910,
5596,20160419,A151910,관리
5597,20170713,A151910,
5598,20180418,A151910,관리
5599,20181102,A151910,
5600,19991228,A152330,
5601,19991228,A153460,
5602,19991228,A153490,
5603,19991228,A153710,
5604,19991228,A154030,
5605,19991228,A154040,
5606,19991228,A155650,
5607,19991228,A155660,
5608,19991228,A155960,
5609,20180323,A155960,관리
5610,20181012,A155960,
5611,19991228,A156100,
5612,20190412,A156100,관리
5613,20200504,A156100,
5614,19991228,A158310,
5615,20200323,A158310,관리
5616,19991228,A158380,
5617,19991228,A158430,
5618,19991228,A159580,
5619,19991228,A159910,
5620,20180322,A159910,관리
5621,20190412,A159910,
5622,20200818,A159910,관리
5623,19991228,A160550,
5624,19991228,A160600,
5625,20200323,A160600,관리
5626,19991228,A160980,
